# File: ModelUsed.dat
# Creation time: 2026-03-02T14:35:42.613  +0100
#
# Inner population model.
# Version OSSOS 1.0, 2026-02-25
#
# Seed:  123476790
#
# Epoch: 2453157.50000
#
# Colors for hot:   0.60  0.00 -0.50 -1.00  1.50  1.20  0.80 -0.10 -0.50  0.00
#
# Parameters for inclination distribution:   0.00 14.00
# Parameters for q distribution:  40.00  1.00 35.00  1.00
# Parameters for a distribution:   -2.50  37.70  39.00
#
# Hot H-dist. parameter:            8.66  1.00  0.40  8.66
#
# Phase effect parameter G:  0.15
#
# lightcurve initial phase:  0.000
# lightcurve period [day]:  0.600
# lightcurve amplitude:  0.000
#
#   a        e        i      Omega    omega      M        H       epoch        dist    comment 
  37.9556   0.0871  22.3761 139.3129 326.9934 174.3965   8.48 2453157.50000   41.2485    inner_
  38.0348   0.0334   0.7088 328.6473 120.5258  70.7503   8.08 2453157.50000   37.6548    inner_
  37.7042   0.0215   7.1021 150.1454  16.8702  73.3246   8.18 2453157.50000   37.4878    inner_
  37.9475   0.0161   0.3980 157.6107  40.1752 172.8128   7.80 2453157.50000   38.5536    inner_
  38.3334   0.0128   5.3458 262.4005 249.5958 202.8762   7.22 2453157.50000   38.7852    inner_
  38.5832   0.0326   4.8252 282.5443 203.9144  83.0292   6.33 2453157.50000   38.4711    inner_
  38.7763   0.0059   6.2701 195.7110  60.1269 144.3619   7.31 2453157.50000   38.9621    inner_
  38.2945   0.0769  27.4154  40.5846 283.2387 142.8544   8.60 2453157.50000   40.7187    inner_
  38.0097   0.0391   6.5686 184.8699  44.2970 307.8960   7.56 2453157.50000   37.1345    inner_
  37.9813   0.0097   6.6882 196.1069 112.7327  66.1514   8.36 2453157.50000   37.8360    inner_
  38.9307   0.0325  19.7585 315.1593 236.8338 320.0235   7.27 2453157.50000   37.9797    inner_
  38.4961   0.0478  28.4983 160.8141  33.7154  17.1840   7.65 2453157.50000   36.7472    inner_
  37.7544   0.0970  36.2719 125.4330 132.0942  67.4392   7.32 2453157.50000   36.6681    inner_
  38.2375   0.0430  22.3800  22.1060 325.8820 196.7065   8.57 2453157.50000   39.8193    inner_
  38.7514   0.0859  33.5349 115.6413  35.0160 246.8898   7.82 2453157.50000   40.2865    inner_
  38.9940   0.0669   7.4135 133.6477 223.1124 277.7175   7.73 2453157.50000   38.8169    inner_
  38.8757   0.0833  26.3516 163.3469 274.5658 279.0807   8.44 2453157.50000   38.6317    inner_
  37.7914   0.0138  23.1096 354.0207 204.8543 215.9268   8.54 2453157.50000   38.2170    inner_
  37.7168   0.0984  35.2948  38.6734  58.8308 167.6861   8.25 2453157.50000   41.3557    inner_
  38.5581   0.0259  24.5191 352.3017 107.7071 251.7699   7.24 2453157.50000   38.8942    inner_
  38.7334   0.0941  40.5509 185.0611 335.5766  79.2037   8.44 2453157.50000   38.3885    inner_
  38.3648   0.0167  31.9479 149.5998  29.7921 354.4468   8.61 2453157.50000   37.7266    inner_
  38.1966   0.0758  32.3939 311.8081 223.2695  16.3184   7.66 2453157.50000   35.4390    inner_
  38.1806   0.0424  28.4021 123.0525 177.8215 120.9265   7.87 2453157.50000   39.0624    inner_
  37.8171   0.0290  21.8949  59.9531   9.5087 188.3647   7.57 2453157.50000   38.9028    inner_
  37.8267   0.0062  30.1596  60.0710 183.0433  69.8874   8.37 2453157.50000   37.7471    inner_
  37.8448   0.0231   6.9491  67.9440 246.7737 245.4458   8.53 2453157.50000   38.2250    inner_
  38.2208   0.1210  20.5267  13.6695 218.2357 295.3575   6.97 2453157.50000   36.7305    inner_
  38.8338   0.1450  31.4798 236.0885 247.1547 264.6480   7.22 2453157.50000   40.1418    inner_
  38.6399   0.0098  18.9875 323.0698 110.2302 291.5020   8.32 2453157.50000   38.5041    inner_
  37.9583   0.0129  20.5706  38.7456 199.2592   7.1090   6.61 2453157.50000   37.4734    inner_
  38.0262   0.0072  28.1693 250.5862 170.5203 284.5406   7.09 2453157.50000   37.9597    inner_
  38.1463   0.0351  21.6573 341.9944 176.9313  63.5881   8.35 2453157.50000   37.5887    inner_
  38.8411   0.0195  31.2741 164.5419 240.9615 282.3056   8.63 2453157.50000   38.6941    inner_
  38.0868   0.0822  38.5832 251.1738  94.8153 162.9599   6.60 2453157.50000   41.0992    inner_
  37.8164   0.0094  22.6078  16.9726  13.4453  84.4795   8.31 2453157.50000   37.7856    inner_
  38.9444   0.0208  26.7106 160.7012  56.0659 313.9895   8.31 2453157.50000   38.3914    inner_
  38.0412   0.0523  42.5615  42.1754  66.7847   4.4693   7.88 2453157.50000   36.0600    inner_
  38.5775   0.0233  33.4107 248.0645 249.5223  11.4102   8.63 2453157.50000   37.6962    inner_
  38.3731   0.0128  27.3230  20.8280 238.5611 104.6697   8.18 2453157.50000   38.5030    inner_
  37.7446   0.0780  25.0830  80.1132 248.3049 204.0283   7.77 2453157.50000   40.4676    inner_
  38.2463   0.1086  27.3620 251.0340 173.1317 209.3198   7.26 2453157.50000   41.9631    inner_
  38.1073   0.0460  31.2481 135.1607  55.8792  37.4153   8.14 2453157.50000   36.7469    inner_
  38.3393   0.0643  19.8444 314.8153  99.4861 114.1445   7.55 2453157.50000   39.4753    inner_
  38.9504   0.0409  26.3913 137.6799 317.6601 260.2787   8.61 2453157.50000   39.2821    inner_
  37.9587   0.0481  33.7494 350.4541 185.1308  67.2544   6.56 2453157.50000   37.3293    inner_
  38.7092   0.0428  27.1311  80.1600 345.9678 185.4738   7.05 2453157.50000   40.3592    inner_
  38.3182   0.1355  25.3672 114.1930  81.1717 253.8691   8.13 2453157.50000   40.3686    inner_
  38.1999   0.0429   7.4968 165.0997 238.2139 106.2981   8.50 2453157.50000   38.7228    inner_
  38.7078   0.0452   5.6942 167.5551  98.4739 359.8418   8.49 2453157.50000   36.9601    inner_
  38.7283   0.1197  29.8761  16.7404 329.5451 305.2362   8.65 2453157.50000   36.4625    inner_
  38.1148   0.0334  30.9664 212.7047 140.1305 134.3968   8.06 2453157.50000   39.0258    inner_
  37.8948   0.0093  30.2921 309.8956 278.7510 189.8237   8.65 2453157.50000   38.2429    inner_
  37.9110   0.0343   0.7306  61.2497  56.5505 331.8404   7.43 2453157.50000   36.7753    inner_
  37.8673   0.0280   4.2365 279.0298 265.2895 129.4595   8.51 2453157.50000   38.5585    inner_
  38.0012   0.0010   1.2516 325.8656 314.9681 276.4744   8.50 2453157.50000   37.9969    inner_
  38.3446   0.0100   3.2666 237.8919 357.3083 251.2010   7.99 2453157.50000   38.4720    inner_
  38.3588   0.0886  24.8943  76.0137  29.7348 265.1499   8.65 2453157.50000   38.9403    inner_
  38.3510   0.0286  24.0039 346.3267 321.3057 224.9066   8.58 2453157.50000   39.1425    inner_
  38.7705   0.0045  28.5395 193.9802 165.8322 191.3046   8.59 2453157.50000   38.9424    inner_
  38.5092   0.0066  21.3541 167.3993  70.1056  16.0008   8.48 2453157.50000   38.2639    inner_
  37.9521   0.0184  23.6602  25.9122  44.2091 212.5659   7.57 2453157.50000   38.5433    inner_
  37.9207   0.0588  29.5418  87.2530  41.8751 218.5503   8.65 2453157.50000   39.7109    inner_
  38.7290   0.0824  31.4549  39.4850 304.9080 221.2453   7.00 2453157.50000   41.2329    inner_
  38.6279   0.0224  30.1407  96.6126  83.5027 274.6403   8.59 2453157.50000   38.5772    inner_
  38.2532   0.0341  26.9886 351.2602 275.1390  15.0340   8.21 2453157.50000   36.9968    inner_
  38.2459   0.0223  23.0199 151.3688  18.7240 227.2618   8.47 2453157.50000   38.8343    inner_
  38.8743   0.0057  32.4454  79.1420 150.2068 196.5034   8.51 2453157.50000   39.0882    inner_
  38.6841   0.1147  31.0499 138.2073 131.6574 197.5318   8.38 2453157.50000   42.9553    inner_
  38.1464   0.0792  24.9570 312.7871 320.6356 359.2555   5.80 2453157.50000   35.1252    inner_
  37.7625   0.0031  27.4987 226.1821 299.3633 345.8813   7.28 2453157.50000   37.6504    inner_
  38.0793   0.0828  28.0707  91.7433 131.9675 348.5190   8.04 2453157.50000   34.9997    inner_
  37.9098   0.0301  19.7677 285.3214 173.6854 255.6207   8.47 2453157.50000   38.2246    inner_
  38.9096   0.0204  45.7859 147.2386 342.0545  31.4657   7.89 2453157.50000   38.2358    inner_
  37.7246   0.0135  24.2719  40.5515 131.4776 179.2702   8.22 2453157.50000   38.2341    inner_
  37.9403   0.0677  22.2072 308.1058 332.9176  32.9190   8.49 2453157.50000   35.8393    inner_
  38.0706   0.0792  23.2895  44.2482 194.6607 290.2009   8.14 2453157.50000   37.2476    inner_
  38.1482   0.0731  29.5337 159.3124 335.1647 358.5805   7.42 2453157.50000   35.3593    inner_
  38.3611   0.0384  31.4827 157.3025 143.9843 161.8521   8.12 2453157.50000   39.7653    inner_
  38.6198   0.0385   2.8223 128.0949 174.4747 252.6015   8.52 2453157.50000   39.1151    inner_
  37.9199   0.0197  21.0625 235.0727 245.2645 215.8147   7.71 2453157.50000   38.5297    inner_
  38.3026   0.0700  33.2745 261.6153  60.6565 303.8799   8.00 2453157.50000   36.9447    inner_
  38.8352   0.1361  20.3272 324.4967  80.4951 162.9941   7.32 2453157.50000   43.9397    inner_
  37.9597   0.0056  30.1344  98.7389  12.5222  97.8184   8.55 2453157.50000   37.9900    inner_
  38.5667   0.0136  24.6020 127.3399  71.5172 277.3960   8.26 2453157.50000   38.5062    inner_
  38.0588   0.0212  36.4413  51.3253 197.0435 252.1943   7.85 2453157.50000   38.3211    inner_
  38.8954   0.0068   7.8052 142.9987  62.1368 327.2489   7.99 2453157.50000   38.6741    inner_
  38.5135   0.0222  20.7060 193.7163 282.7539 214.2725   8.38 2453157.50000   39.2244    inner_
  38.9512   0.1349  29.5907  94.1387 101.0856 127.2718   8.00 2453157.50000   42.5293    inner_
  38.7045   0.1015  30.0006 301.4948 229.8545  99.2195   7.51 2453157.50000   39.7111    inner_
  38.2198   0.0377  29.7394  15.9949 181.2083   3.3257   7.22 2453157.50000   36.7802    inner_
  38.9560   0.0525  31.5780 191.7420 133.1103 314.7468   8.58 2453157.50000   37.5728    inner_
  38.5201   0.0573  23.7313 136.9570 330.1912 139.1597   8.53 2453157.50000   40.2392    inner_
  38.5563   0.0886  24.3047 107.7817 147.5987 259.5257   8.48 2453157.50000   39.4613    inner_
  37.8844   0.0418  43.8380 153.2227 347.4005 166.4416   8.06 2453157.50000   39.4288    inner_
  38.9970   0.0331   2.6925 164.8925  62.0042 277.0190   7.48 2453157.50000   38.8817    inner_
  38.1009   0.0552  24.1358 145.9333 106.1621 335.6388   8.46 2453157.50000   36.2055    inner_
  37.8707   0.0295  24.4031 251.4562 150.5629 291.2295   7.28 2453157.50000   37.4951    inner_
  38.1804   0.0362  21.2331 238.3668 274.6931 117.4556   8.53 2453157.50000   38.8568    inner_
  37.7503   0.0858  27.6853  12.5465 148.5321  78.4005   8.39 2453157.50000   37.3715    inner_
  38.7948   0.1277  26.2444  67.8694   1.0259 111.2206   7.83 2453157.50000   41.0966    inner_
  38.9167   0.1370  20.5396 338.9344 168.9331 120.5029   8.63 2453157.50000   42.1085    inner_
  38.4036   0.0585  21.1446 209.7498  19.5709 314.5690   8.58 2453157.50000   36.8989    inner_
  38.9721   0.0284   7.9416 194.1754 220.3949 293.7515   8.04 2453157.50000   38.5534    inner_
  38.6022   0.0395  23.3370 267.4815 171.8960 316.3016   8.58 2453157.50000   37.5309    inner_
  38.2982   0.0089  23.8886 161.4401 298.5650 230.0767   8.20 2453157.50000   38.5191    inner_
  38.1178   0.0680  25.5639 269.8474 329.9167 254.6118   6.91 2453157.50000   38.9645    inner_
  37.9649   0.0186   3.0232 348.2253 196.6314 157.7383   8.33 2453157.50000   38.6211    inner_
  38.2505   0.0690  28.2140 166.2492 188.7414 292.1023   7.98 2453157.50000   37.4199    inner_
  38.7832   0.0530  24.0751 219.8131 112.9875 159.7166   7.98 2453157.50000   40.7229    inner_
  38.8389   0.0672  26.4762  63.0164 198.5952  49.9989   7.38 2453157.50000   37.2705    inner_
  38.0391   0.0558  32.7856 203.8197 347.5114  24.1993   8.22 2453157.50000   36.1259    inner_
  38.2535   0.0369  32.2705 271.8625  74.7311 252.8780   7.26 2453157.50000   38.7165    inner_
  38.8969   0.0442   1.9838  35.1152 207.6756  97.0463   7.96 2453157.50000   39.1817    inner_
  38.0713   0.0355   3.6152 134.4007 341.9826 268.1609   7.95 2453157.50000   38.1626    inner_
  38.0922   0.0912  20.1992 306.3753 159.0281 329.1729   7.94 2453157.50000   35.2033    inner_
  37.8925   0.0162  28.0389  47.6977 304.6792  95.3847   6.69 2453157.50000   37.9599    inner_
  37.7656   0.1075  18.8034 320.8040  94.5188 203.0378   7.80 2453157.50000   41.5603    inner_
  37.7800   0.0672  35.6809  46.8497 302.2311 161.0063   5.98 2453157.50000   40.1969    inner_
  38.7832   0.0149  28.6845  15.0012  28.7440 327.7432   7.23 2453157.50000   38.2972    inner_
  38.6543   0.0215   6.5011 113.8372 123.3085 107.3195   8.44 2453157.50000   38.9174    inner_
  38.3170   0.0692  23.1639 112.5000 201.3846  27.1046   8.58 2453157.50000   35.9971    inner_
  38.8055   0.0465  32.7602  97.8987  28.7168  41.2905   8.00 2453157.50000   37.4895    inner_
  38.5490   0.0195  27.0413  69.9908  70.5986 310.9759   7.54 2453157.50000   38.0650    inner_
  38.6255   0.0019  22.6476 153.9735 143.2239 196.5164   8.19 2453157.50000   38.6976    inner_
  38.3709   0.0206  20.5986 279.5300 309.7920   6.8296   7.94 2453157.50000   37.5877    inner_
  38.9251   0.0541   7.6237 123.0233 179.3389 311.9496   8.58 2453157.50000   37.5842    inner_
  38.5908   0.0377  21.5262 175.7896 345.7992 111.7475   7.59 2453157.50000   39.1757    inner_
  38.3882   0.0575  33.1275 184.9548 222.3097 274.2943   7.89 2453157.50000   38.3496    inner_
  38.4687   0.0021  24.0414 187.9105 211.7441 240.5095   7.11 2453157.50000   38.5095    inner_
  38.6091   0.0776  36.7243 185.5033  58.6485 128.3968   8.25 2453157.50000   40.6030    inner_
  38.6475   0.0370  31.1687  36.8061  11.7241 319.0843   8.48 2453157.50000   37.5895    inner_
  38.9679   0.0735  33.4793 159.6701 104.5402 112.7211   8.59 2453157.50000   40.2456    inner_
  38.2612   0.0178  28.6548 221.6589  76.2006 143.7593   8.37 2453157.50000   38.8139    inner_
  38.9795   0.0597   0.3458 218.7518  56.1842 225.0695   8.14 2453157.50000   40.6899    inner_
  38.0700   0.0507   3.7598 290.8233 349.6737 139.6356   8.41 2453157.50000   39.5796    inner_
  38.7463   0.0091  26.2912  52.4704  52.0154  69.5971   8.27 2453157.50000   38.6257    inner_
  38.3279   0.0238  24.9151  24.3027 241.2282  29.2148   8.52 2453157.50000   37.5355    inner_
  37.7928   0.0147   6.9821  70.5129 175.5214  85.1880   8.43 2453157.50000   37.7543    inner_
  38.6057   0.1141  30.0480 140.6189 343.2616  14.2705   8.05 2453157.50000   34.3722    inner_
  38.4274   0.0397  25.1929 240.5574 340.8092 138.1712   7.90 2453157.50000   39.5903    inner_
  38.4615   0.1076  22.0504 352.5788 262.6044 295.4835   7.28 2453157.50000   37.0677    inner_
  38.7532   0.0257  32.1899 102.4115 259.1570 310.6176   8.56 2453157.50000   38.1196    inner_
  38.6428   0.0770  27.3027  66.5189 151.3658 199.5863   8.34 2453157.50000   41.4708    inner_
  38.9216   0.0004  34.6635 331.9576 149.3216 296.1231   8.61 2453157.50000   38.9153    inner_
  38.1993   0.0053  18.9220 309.0608 283.4354 299.9081   8.47 2453157.50000   38.0994    inner_
  38.2607   0.0088  36.8240 224.4975  65.6855  92.1522   8.50 2453157.50000   38.2764    inner_
  38.0550   0.0410  22.1276 133.3249 170.1827  18.2457   8.12 2453157.50000   36.5797    inner_
  38.6360   0.0098  38.9109 138.5425 210.0635 294.2555   6.77 2453157.50000   38.4831    inner_
  38.2060   0.0014  23.7276  11.6551 110.2256 271.0299   8.55 2453157.50000   38.2051    inner_
  37.7980   0.0195   5.0998 355.3999  55.0185 257.0704   7.42 2453157.50000   37.9763    inner_
  38.9501   0.0612  24.2207 247.1784 191.1952 202.0282   7.84 2453157.50000   41.1774    inner_
  37.7937   0.1181  29.9337   8.0281 159.3951  17.0861   8.08 2453157.50000   33.5821    inner_
  38.6529   0.0487   6.6653 113.1421 331.7940 171.3880   8.27 2453157.50000   40.5170    inner_
  37.8095   0.0234  18.6285 276.9361 188.0358 189.9186   8.10 2453157.50000   38.6832    inner_
  38.6894   0.0744  27.4711 317.0053  92.1951 350.4816   8.36 2453157.50000   35.8563    inner_
  37.8048   0.0280   5.7671  34.0293  83.9056  52.0160   8.15 2453157.50000   37.1714    inner_
  38.6929   0.1247  38.0884 106.9605 229.6588 179.5456   7.33 2453157.50000   43.5171    inner_
  38.4900   0.0520  28.1910 164.6734 269.7928  61.7322   8.10 2453157.50000   37.6260    inner_
  38.3129   0.0301  33.4974  54.0549 102.7525 248.1782   7.79 2453157.50000   38.7702    inner_
  38.0993   0.0357  50.0234 270.8101 317.4049  10.3730   7.90 2453157.50000   36.7626    inner_
  38.6292   0.0688  25.2030  52.9666 287.4792  22.4033   8.48 2453157.50000   36.2015    inner_
  38.4543   0.0992  19.9595 350.0163  52.5625  58.2436   8.37 2453157.50000   36.7423    inner_
  38.5853   0.1077  33.2919 262.4811 158.2645  91.9763   6.43 2453157.50000   39.1702    inner_
  38.1647   0.0884  28.5302 129.1517 210.3657 297.1281   8.46 2453157.50000   36.8765    inner_
  38.9202   0.1099  25.0388 227.3221   3.0202 327.6846   8.40 2453157.50000   35.4608    inner_
  38.7994   0.0485  30.1166 100.4569 133.8634 296.5768   7.88 2453157.50000   38.0326    inner_
  38.0290   0.0727  39.4272 102.0439  43.3953  70.4835   5.74 2453157.50000   37.2902    inner_
  38.1377   0.0247  22.5029 199.6093  87.2569  99.6198   7.62 2453157.50000   38.3177    inner_
  37.7221   0.0520  32.9152 166.9908 328.8636  45.4776   7.34 2453157.50000   36.4020    inner_
  38.8872   0.0365   3.4016 136.6253  50.3016 336.0538   6.35 2453157.50000   37.5976    inner_
  38.4983   0.0362   3.9776 123.1229 243.0216 114.3288   8.42 2453157.50000   39.1137    inner_
  38.7135   0.0830  22.1685  28.9494 338.0186 335.7167   8.19 2453157.50000   35.8337    inner_
  38.9116   0.0133   5.0004 192.6015  68.5846 320.5230   7.84 2453157.50000   38.5137    inner_
  38.3981   0.0799  33.8871 255.5586 149.3515 129.8808   8.01 2453157.50000   40.4987    inner_
  38.2256   0.1237  37.2943 296.2612 352.6730  30.6566   8.44 2453157.50000   34.3364    inner_
  38.1669   0.0416  27.1600 254.9648 302.5010 206.1730   8.35 2453157.50000   39.6037    inner_
  38.0937   0.0036  39.1556 334.5093 246.5886 359.2049   7.71 2453157.50000   37.9556    inner_
  38.7621   0.1223  32.5734 124.6319 204.5259 151.7106   8.55 2453157.50000   43.0489    inner_
  38.6496   0.0732  21.7706  92.5784 308.4485  31.9932   7.90 2453157.50000   36.3150    inner_
  38.2398   0.1118  28.2175  37.9910  85.4145 260.8454   7.64 2453157.50000   39.3707    inner_
  38.0214   0.0203   4.9018 156.1443  89.0041  17.4278   7.48 2453157.50000   37.2878    inner_
  38.4851   0.0864  19.2263 329.9638   2.0390  18.9482   8.02 2453157.50000   35.3743    inner_
  38.8498   0.0118  24.3044 299.7270 262.1614 254.6796   8.17 2453157.50000   38.9758    inner_
  38.6503   0.0554  28.2059  55.3032 355.6792  21.3449   8.14 2453157.50000   36.6737    inner_
  38.7229   0.1081  29.0255 184.0469 250.8889 121.6748   8.64 2453157.50000   41.2207    inner_
  38.1316   0.0240  22.4121  64.5448  26.4674 250.2049   8.30 2453157.50000   38.4608    inner_
  38.6292   0.0399  29.2615 126.5903 220.9780 199.1722   8.03 2453157.50000   40.0908    inner_
  37.9484   0.0072  42.4630  91.0416 191.0176  51.3033   7.67 2453157.50000   37.7795    inner_
  37.9630   0.0065  24.2069 189.2988 109.3571   5.9062   7.56 2453157.50000   37.7161    inner_
  38.8515   0.0379  24.8128 323.1990 255.9913 108.9469   4.93 2453157.50000   39.3793    inner_
  37.9975   0.0022  24.7065 125.7823 190.6765 330.5789   8.34 2453157.50000   37.9233    inner_
  37.9109   0.0166  38.7056 354.5429  70.3156 102.9700   8.56 2453157.50000   38.0621    inner_
  38.9479   0.0164  23.3754 107.4740  34.2361  40.7486   8.18 2453157.50000   38.4689    inner_
  38.6837   0.1404  24.0403 341.2511 202.3390  77.5521   7.13 2453157.50000   38.2645    inner_
  38.8000   0.0023   5.5037  74.8500 102.3069 245.9219   8.17 2453157.50000   38.8359    inner_
  38.8025   0.0851  28.9687 251.5257 300.2264  85.5350   8.44 2453157.50000   38.8262    inner_
  37.9281   0.1166  22.2127 120.9070 346.6934 243.0556   7.68 2453157.50000   40.3084    inner_
  38.9023   0.0809  39.6079  82.7174 124.1878 125.8182   8.52 2453157.50000   40.9007    inner_
  38.1788   0.0189   4.5470  93.9103  83.1436  47.8050   7.37 2453157.50000   37.7006    inner_
  38.1370   0.0433  29.1856 275.0687 210.1751 268.8193   8.61 2453157.50000   38.2421    inner_
  38.2184   0.0194   6.2378 135.3357 251.3439 244.5328   8.35 2453157.50000   38.5495    inner_
  37.8390   0.1020  23.9419  82.2912  77.0524  71.5046   7.67 2453157.50000   36.9843    inner_
  38.3464   0.0064  45.3140  85.5871  88.0022 176.7157   8.50 2453157.50000   38.5900    inner_
  37.8551   0.0418  35.7866 257.3887 142.6159 137.2115   7.33 2453157.50000   39.0462    inner_
  38.2175   0.0013   3.9189  15.4160 282.4250 254.5719   7.72 2453157.50000   38.2312    inner_
  38.5506   0.0336   5.2291 291.4537 273.4193 325.8869   7.96 2453157.50000   37.4925    inner_
  38.9194   0.0155  27.8707 260.1154 221.4000 138.9127   7.89 2453157.50000   39.3781    inner_
  38.2416   0.0139   4.4231 272.8060 260.2268 224.1466   8.01 2453157.50000   38.6261    inner_
  38.5446   0.1063  25.3585   7.3020  23.3664  98.7871   7.91 2453157.50000   39.5831    inner_
  38.4242   0.0078  28.0045 123.0567 242.1474  48.3111   8.43 2453157.50000   38.2263    inner_
  38.5709   0.1418  42.9028  13.4135  68.5802 149.0866   8.40 2453157.50000   43.4364    inner_
  38.6449   0.0613  30.1176 321.3326 117.4930 184.6962   8.06 2453157.50000   41.0073    inner_
  38.1720   0.1122  32.9693 244.4870 340.5250  90.6015   8.30 2453157.50000   38.6927    inner_
  38.4046   0.0439  20.6610 298.6806 206.0562 181.0975   7.96 2453157.50000   40.0918    inner_
  38.9923   0.0029  37.9123 210.6505 113.6448 110.4719   7.14 2453157.50000   39.0318    inner_
  38.6010   0.0808  22.5541 359.3671 296.2776 182.6747   7.73 2453157.50000   41.7178    inner_
  38.0244   0.0662  27.5393 161.9787 204.6609 176.0092   8.40 2453157.50000   40.5352    inner_
  37.8319   0.0139  22.0450 183.2563 240.6298 319.2651   8.30 2453157.50000   37.4354    inner_
  38.0425   0.0130   5.3261  34.5373 130.1883 191.2556   7.32 2453157.50000   38.5296    inner_
  38.1575   0.0140  23.8040   2.3544 322.1188   8.8502   8.49 2453157.50000   37.6285    inner_
  38.5999   0.0343  24.8904  72.4823 134.8289 283.9013   8.14 2453157.50000   38.3249    inner_
  38.9809   0.1291  27.5331 341.4692 291.4782 257.1236   8.52 2453157.50000   40.6881    inner_
  38.3944   0.1024  41.8889 221.0881  81.5507 142.1993   8.31 2453157.50000   41.6351    inner_
  38.4352   0.0240  21.6400  15.1950 231.6891 141.1463   7.88 2453157.50000   39.1607    inner_
  38.6863   0.0251  22.5050  79.2481 249.6944  86.7721   7.05 2453157.50000   38.6559    inner_
  38.1077   0.0496  22.9779  78.2090 141.3907 324.5650   7.76 2453157.50000   36.6023    inner_
  37.8526   0.1215  23.5268 303.0732 231.2813 339.9277   8.16 2453157.50000   33.6133    inner_
  38.6202   0.0380  32.8586 240.1447 357.3853 102.4861   8.13 2453157.50000   38.9904    inner_
  37.9736   0.0504  23.9103 248.1504  37.5401 265.9645   7.29 2453157.50000   38.2037    inner_
  38.5884   0.0240  21.4614 150.7366 141.5160 347.8012   8.20 2453157.50000   37.6823    inner_
  38.4679   0.0840  22.6036 110.5887 102.6144 258.2772   7.68 2453157.50000   39.3773    inner_
  38.8131   0.0940  37.6514 206.7222  82.9474  90.8851   7.53 2453157.50000   39.2099    inner_
  37.8399   0.0757  20.5917   7.0803  64.5708 116.0073   8.55 2453157.50000   39.2630    inner_
  38.8934   0.0981  21.0851 274.5822 336.6144 257.7961   7.28 2453157.50000   40.0453    inner_
  38.9001   0.0954  28.0309  88.3165 300.5709 207.2106   8.19 2453157.50000   42.2668    inner_
  38.5731   0.0444  19.5473 298.7278 237.6706  68.4753   8.40 2453157.50000   38.0119    inner_
  38.8073   0.0762  21.8677 308.3496 283.6956 285.3498   8.57 2453157.50000   38.2395    inner_
  38.7556   0.0326  20.0440 278.5415 230.9160 294.5210   6.52 2453157.50000   38.2662    inner_
  38.4059   0.0959  26.8456 131.4183 314.7024  82.8824   8.64 2453157.50000   38.3015    inner_
  38.3079   0.1002  29.0993 250.1264 334.7125  95.2121   8.30 2453157.50000   39.0308    inner_
  37.9909   0.0417   6.8255 228.0722 194.7527  62.1276   8.42 2453157.50000   37.3038    inner_
  38.4887   0.0279  20.6020 332.1776 184.8270  96.0290   8.12 2453157.50000   38.6312    inner_
  38.6025   0.0487  21.9499 301.6383 227.8477 115.6574   8.33 2453157.50000   39.4886    inner_
  38.0949   0.0235  32.9285 195.2734 118.0498  68.4725   8.29 2453157.50000   37.7850    inner_
  38.4105   0.0378  23.4879 184.3713  15.6504 307.5406   6.89 2453157.50000   37.5625    inner_
  38.0785   0.0789  20.9729 214.2049 225.1583 103.8651   8.46 2453157.50000   39.0147    inner_
  38.1261   0.1247  26.1181  58.3287  54.0157 134.9403   8.54 2453157.50000   41.7440    inner_
  38.8319   0.0355  19.0932 282.1106 115.7979   7.0476   6.92 2453157.50000   37.4657    inner_
  38.9705   0.1080  20.1779 264.6676 245.1842 101.4209   8.32 2453157.50000   40.2238    inner_
  38.2986   0.0077  25.0134 188.9015 332.4501 134.8201   8.61 2453157.50000   38.5078    inner_
  37.8671   0.0079  20.4123  21.9647  81.8028  21.8176   7.92 2453157.50000   37.5910    inner_
  38.4251   0.0213  31.3115 133.4896   4.5092  36.2841   8.45 2453157.50000   37.7714    inner_
  38.1692   0.0547  19.6389 264.9897 232.6803  61.4424   8.28 2453157.50000   37.2627    inner_
  38.3083   0.1139  20.5258 267.4586 295.2176 109.4927   8.34 2453157.50000   40.1792    inner_
  38.5078   0.0685  20.8115 287.5041 158.7183  86.6575   8.51 2453157.50000   38.5346    inner_
  38.8276   0.0382   5.3251 244.0343 344.7331 214.1907   8.46 2453157.50000   40.0720    inner_
  38.0508   0.0202  38.1339   7.7608 213.8045 114.1673   7.92 2453157.50000   38.3777    inner_
  38.9695   0.1029  21.7161  72.3400 331.9452  24.2033   7.70 2453157.50000   35.3933    inner_
  38.9259   0.1178  39.5305  15.3379  46.9008  58.5383   8.51 2453157.50000   36.9620    inner_
  38.3166   0.0297  27.3364 116.5910  19.5395 116.2646   8.25 2453157.50000   38.8475    inner_
  38.8815   0.0215   9.1235 163.1953  61.3294 261.9943   8.52 2453157.50000   39.0154    inner_
  38.2388   0.0594  21.8919 101.3281 154.1767  95.4564   8.53 2453157.50000   38.5874    inner_
  38.2725   0.0119   3.7940  36.4255  77.1368  14.2992   8.47 2453157.50000   37.8321    inner_
  38.0007   0.0389  29.0847  79.7001 322.6814 260.9924   6.82 2453157.50000   38.2878    inner_
  38.0633   0.1289  22.2911 220.7421 298.1776 119.0138   6.62 2453157.50000   40.8812    inner_
  38.0567   0.0596   8.1617 122.2420   1.2910 284.2751   8.41 2453157.50000   37.6267    inner_
