# File: ModelUsed.dat
# Creation time: 2026-03-02T14:12:06.062  +0100
#
# Classical population model.
# Version OSSOS 1.0, 2026-02-24
#
# Seed:  123476790
#
# Epoch: 2453157.50000
#
# Debiased main belt model files:
#     Hot_aq_density_Bias-aq-i-H-v6.3-All_Surveys_0.20_cut.dat
#     Cold_aq_density_Bias-aq-i-H-v6.3-All_Surveys_0.20_cut.dat
#
# a_step:  0.10
# q_step:  0.10
#
# Hcut:   8.70
#
# Colors for cold:  0.90  0.00 -0.50 -1.00  1.50  1.20  0.80 -0.10 -0.50  0.00
# Colors for hot:   0.60  0.00 -0.50 -1.00  1.50  1.20  0.80 -0.10 -0.50  0.00
#
# Fractions of (cold, low-a): 0.169; (cold, high-a): 0.175; hot: 0.602; kernel: 0.054
#
# Parameters for hot inclination distribution:   0.00 16.50
# Parameters for cold inclination distribution:   4.90  0.70
# Parameters for warm inclination distribution:  12.00  0.50
#
# Cold, low-a H-dist. parameter:    8.66  1.00  0.40  8.66
# Cold, high-a H-dist. parameter:   8.66  1.00  0.40  8.66
# Hot H-dist. parameter:            8.66  1.00  0.40  8.66
# Kernel H-dist. parameter:         8.66  1.00  0.40  8.66
#
# Phase effect parameter G:  0.15
#
# lightcurve initial phase:  0.000
# lightcurve period [day]:  0.600
# lightcurve amplitude:  0.000
#
#   a        e        i      Omega    omega      M        H       epoch        dist    comment 
  42.8517   0.1034  10.1854 193.5336 155.1006 280.3261   8.53 2453157.50000   42.5103   hot_   
  44.4333   0.0422   3.5186  46.1103 114.1057 316.9094   8.38 2453157.50000   43.1017 coldl_   
  45.6081   0.2131  27.0629  93.5804  41.9235  82.9765   7.93 2453157.50000   46.4778   hot_   
  45.6614   0.1185   2.0161 168.7416  73.2314  77.3397   8.41 2453157.50000   45.1046 coldh_   
  46.3030   0.1217   1.5689  95.2472  71.2712 114.0168   8.54 2453157.50000   49.1263 coldh_   
  43.9601   0.0994   5.3343 326.1665  53.9464 237.9918   8.20 2453157.50000   46.5631   hot_   
  44.6557   0.1150   7.6024 328.3373 175.0883 134.9164   8.65 2453157.50000   48.5459   hot_   
  42.6144   0.0430   3.7429 148.2231 153.8544 285.4406   7.84 2453157.50000   42.2008 coldl_   
  44.1151   0.0673   1.4299 316.3561 119.7691 202.3669   6.88 2453157.50000   46.8878 kernel_  
  42.9588   0.0573   2.8156 311.3813  80.2226 336.2825   8.54 2453157.50000   40.7307 coldl_   
  43.0521   0.0297  15.6202  54.2032 318.4303 188.7843   7.64 2453157.50000   44.3163   hot_   
  45.6413   0.1871  17.8726 269.9356 165.6810 216.0120   8.20 2453157.50000   52.9925   hot_   
  46.3706   0.1892  33.0880 320.7289 115.0199 357.2374   7.61 2453157.50000   37.6125   hot_   
  46.3844   0.1888  33.9455 264.8118 227.6469 333.2217   7.99 2453157.50000   39.0060   hot_   
  43.8112   0.1607  47.5962 241.0090 274.4069 252.7857   7.32 2453157.50000   46.8458   hot_   
  42.0970   0.1282  24.1208 175.7781 285.9845 157.4137   8.64 2453157.50000   47.1665   hot_   
  44.0940   0.0428   6.0442 247.9547 165.7922 282.5064   8.03 2453157.50000   43.7635   hot_   
  46.6544   0.1833  14.6325  74.3443 111.2722 175.1555   8.51 2453157.50000   55.1830   hot_   
  40.6824   0.0991  19.6246 115.9173 141.5086 327.8576   8.21 2453157.50000   37.3968   hot_   
  43.6388   0.1205   6.9668 299.5513  24.0275 319.0070   8.23 2453157.50000   39.9832   hot_   
  45.3190   0.0437  18.4211 226.5445 340.3082  73.2905   8.21 2453157.50000   44.8301   hot_   
  45.7453   0.1805  12.3150 347.9574 127.5035  17.7492   7.02 2453157.50000   38.0669   hot_   
  43.3408   0.0667   5.2879  79.4433 292.5359 214.0465   8.20 2453157.50000   45.7911   hot_   
  43.3025   0.1139  13.2364 278.8218 228.0010  12.1713   8.32 2453157.50000   38.5095   hot_   
  46.0756   0.1518  28.4783 340.7410 263.6468 351.4770   8.07 2453157.50000   39.1892   hot_   
  44.2904   0.1231  46.7267 130.3827  80.3217  21.9169   8.23 2453157.50000   39.3461   hot_   
  44.7022   0.0835   7.5901  37.2227 205.5652  63.9291   8.14 2453157.50000   43.3261 coldh_   
  45.0267   0.0477   8.8434 341.2352  51.4052 169.1190   7.86 2453157.50000   47.1372   hot_   
  46.7824   0.1592  12.8097 204.4596 318.7986 286.2313   8.63 2453157.50000   45.8514   hot_   
  45.9877   0.1102   7.2048 163.5758 345.0834 132.5510   7.53 2453157.50000   49.6855   hot_   
  45.5450   0.0886   6.2754  24.5619 256.0381 329.4548   7.92 2453157.50000   42.1732 coldh_   
  41.7547   0.0765  18.6844 322.3018 115.9214 123.9016   7.60 2453157.50000   43.6948   hot_   
  41.7949   0.1056  26.9235 194.7951 104.3673  55.2927   7.99 2453157.50000   39.6250   hot_   
  43.9250   0.0518   1.5995  71.1611  90.9341 223.8127   7.71 2453157.50000   45.6200 coldl_   
  41.7695   0.1089  38.4992 175.4823 332.7843 359.7339   7.25 2453157.50000   37.2210   hot_   
  43.3622   0.0731   2.0867 260.0383 243.3193 312.2484   7.12 2453157.50000   41.3678 coldl_   
  43.1786   0.0307   1.7443  72.0379 264.5463 254.1880   8.12 2453157.50000   43.5765 coldl_   
  42.2442   0.0924  20.7959 263.1449 349.1706 259.9333   7.60 2453157.50000   43.2662   hot_   
  42.3863   0.1264   8.4898  96.5307   2.8449 132.1911   8.18 2453157.50000   46.3112   hot_   
  45.8781   0.1895  50.8997 121.9756 134.5330  64.8216   8.24 2453157.50000   43.6757   hot_   
  44.1502   0.0855   5.9105 135.5373  18.9370  19.6915   7.67 2453157.50000   40.6384   hot_   
  41.4868   0.0466  36.0499 304.6608 285.9716 320.7487   8.26 2453157.50000   40.0276   hot_   
  42.9754   0.0628   2.9430  78.2507  54.3104 200.4918   8.54 2453157.50000   45.5244 coldl_   
  44.9955   0.1304  14.4928 277.0886 129.8562  35.3472   8.26 2453157.50000   40.5107   hot_   
  47.4621   0.1271   2.9853 268.3344 335.8353  83.8003   7.55 2453157.50000   47.5757 coldh_   
  43.4849   0.1726  23.5489 322.6199 164.2594 150.3798   8.11 2453157.50000   50.2667   hot_   
  41.4936   0.1348  18.3557  92.0917  67.6139 139.8266   8.62 2453157.50000   46.0372   hot_   
  42.4899   0.1471  23.7292  83.8871  62.7911 341.0361   8.42 2453157.50000   36.6997   hot_   
  43.2725   0.0545   3.2136  72.0423 315.7086  78.3454   8.45 2453157.50000   42.9213 coldl_   
  44.5632   0.1003   7.6170  38.3045  95.4779 166.0545   5.28 2453157.50000   48.9249   hot_   
  44.9285   0.1304  10.3466 117.7319  61.1490  71.2236   8.26 2453157.50000   43.7650   hot_   
  43.2612   0.0386   5.2191  56.2050   5.4326 299.0924   8.14 2453157.50000   42.4999 coldl_   
  46.4078   0.1443  25.5634 188.6102 166.7957 323.6970   8.62 2453157.50000   41.4169   hot_   
  45.1640   0.1391  10.6660 328.8124 210.3585 203.9129   8.06 2453157.50000   51.0274   hot_   
  43.0847   0.0395   2.0160 100.8200 110.4399 300.7967   8.10 2453157.50000   42.2646 coldl_   
  44.1603   0.0367   2.2838 145.6050 129.1968 236.6080   7.53 2453157.50000   45.0925 coldl_   
  44.0165   0.1170   4.7262 277.9143 303.7415 111.6464   8.28 2453157.50000   46.4022   hot_   
  47.3886   0.2058  28.1794 239.1978  21.5191 161.3376   6.70 2453157.50000   56.7870   hot_   
  40.6650   0.0316  33.0252 210.6796 274.6479 103.5905   6.88 2453157.50000   41.0053   hot_   
  45.7026   0.1092  11.6704 109.8508 241.9950 257.9184   8.60 2453157.50000   47.2474 coldh_   
  44.9196   0.0684   8.8867  96.6476  86.2329 163.5565   8.36 2453157.50000   47.8813 coldh_   
  43.0787   0.0568   4.4583  66.8209 228.9631  71.7235   7.53 2453157.50000   42.4397 coldl_   
  45.7560   0.1758  44.1501 234.9840 108.0859 236.2222   7.98 2453157.50000   51.0695   hot_   
  45.0307   0.1431   9.6941  87.6671  54.0813  95.8028   7.97 2453157.50000   46.5641   hot_   
  44.0842   0.0366   1.0038  82.9889  48.7860  70.2081   8.39 2453157.50000   43.5913 coldl_   
  45.0271   0.1013   9.2304 117.3974 171.0566 128.9943   7.85 2453157.50000   48.1501 coldh_   
  41.5872   0.0280  12.1301 262.7049  79.2482 141.8460   8.20 2453157.50000   42.5162   hot_   
  47.0531   0.1897  26.6211 111.5310 244.2804 141.0336   8.11 2453157.50000   54.5356   hot_   
  45.8377   0.0718  22.0641 291.5829  92.3877 152.4877   8.34 2453157.50000   48.8017   hot_   
  44.2074   0.0663  22.0465 329.3277  16.4242 223.7017   8.43 2453157.50000   46.4110   hot_   
  44.0348   0.0670   2.0004  95.3459 336.0832  83.8286   8.43 2453157.50000   43.9146 kernel_  
  44.2630   0.0856  17.7696  52.8375 201.6252 139.0852   8.04 2453157.50000   47.2512   hot_   
  42.4379   0.0922   7.4176 263.9102  27.8901 315.4390   8.41 2453157.50000   39.8466   hot_   
  45.8203   0.1611  18.1049   9.4654 175.4467  17.3552   8.14 2453157.50000   38.9097   hot_   
  41.7314   0.0570  36.0598 127.3055 112.6494 316.4602   7.80 2453157.50000   40.0748   hot_   
  43.1813   0.0353   4.2198 115.2502 349.0076 306.2491   8.47 2453157.50000   42.3153 coldl_   
  45.5971   0.1324   4.5874 115.9293  25.5510 175.0894   8.65 2453157.50000   51.6147 coldh_   
  46.3240   0.0792  17.8507 182.8544 211.5441 273.1646   8.23 2453157.50000   46.4116   hot_   
  46.6434   0.1634  13.5039 262.5253   1.0957  40.3192   7.88 2453157.50000   41.4639   hot_   
  44.9718   0.0503   3.6115  29.1062 299.3345  94.3131   8.65 2453157.50000   45.2541 coldh_   
  42.3587   0.1169  36.4717 265.2475  68.9067 315.5060   7.43 2453157.50000   39.1495   hot_   
  46.3981   0.1220  19.0406 291.0426 330.5644  68.4109   8.30 2453157.50000   44.9489   hot_   
  46.8536   0.0647  23.8767 291.6153 327.2832 162.6295   7.00 2453157.50000   49.7628   hot_   
  46.1672   0.0799  17.0968  60.0706 147.4533 212.9976   8.27 2453157.50000   49.3389   hot_   
  42.8277   0.0125  12.0413 292.9178 191.8481 166.2038   7.49 2453157.50000   43.3483   hot_   
  44.5171   0.1167   9.2636 304.8455 346.0716  85.4130   8.57 2453157.50000   44.7073   hot_   
  41.5614   0.1225  23.6673  15.7903  55.5357 328.2222   7.96 2453157.50000   37.4376   hot_   
  44.0654   0.0822   3.2561  10.4402 318.6310 269.3260   7.18 2453157.50000   44.4042 kernel_  
  44.1027   0.0795   1.0824  42.7906  52.5275 106.5988   8.13 2453157.50000   45.3512 kernel_  
  46.0424   0.1444  21.7169 330.4172 184.6895 275.7431   8.15 2453157.50000   46.3352   hot_   
  45.6179   0.1109  10.5570 150.4535  14.3454 185.7332   8.24 2453157.50000   50.6576 coldh_   
  45.4067   0.0385  29.3162 156.8899 301.0585 198.4658   8.59 2453157.50000   47.0729   hot_   
  46.3620   0.0704   3.0924 131.5098  86.6667 355.2378   8.58 2453157.50000   43.1129 coldh_   
  44.5800   0.0972   2.4478 325.0122 357.1353 325.7189   7.84 2453157.50000   41.1515 coldh_   
  44.9645   0.1151   2.7693 118.4894 310.6177 287.7962   8.39 2453157.50000   43.9476 coldh_   
  45.5856   0.0650   8.2106 134.3531 226.9517 259.5595   8.34 2453157.50000   46.3045 coldh_   
  46.1282   0.1056   3.7467 212.0394  10.7748 134.1871   6.78 2453157.50000   49.7592 coldh_   
  43.4951   0.0921  27.3522 326.5921 211.5466 350.1777   8.65 2453157.50000   39.5613   hot_   
  45.5182   0.0696   2.5382 334.1569 122.1836 317.1299   8.12 2453157.50000   43.3054 coldh_   
  46.3966   0.1370  18.2392 349.0324  73.2915  37.1649   6.56 2453157.50000   41.7091   hot_   
  43.3209   0.0466   1.2051 130.3700 314.7418 213.3670   7.44 2453157.50000   45.0322 coldl_   
  46.6081   0.0812   8.1551 174.9695 128.0167 230.3494   8.57 2453157.50000   49.1904 coldh_   
  46.2744   0.1407   5.0641 105.5510   0.3779 277.3479   8.05 2453157.50000   46.3558 coldh_   
  45.1220   0.0458   2.4635  10.2607 214.9347 184.4833   7.59 2453157.50000   47.1820 coldh_   
  43.9663   0.1313  10.4738 142.4945 301.6367 237.6969   8.46 2453157.50000   47.5373   hot_   
  44.5394   0.0707   3.7971   5.3131  91.2374 358.5992   8.43 2453157.50000   41.3936 coldh_   
  45.9185   0.1952  13.2937 253.5494 336.4228 344.2459   8.48 2453157.50000   37.4673   hot_   
  42.1151   0.1430  16.0352 317.5239  74.6405 334.6037   7.56 2453157.50000   36.8677   hot_   
  46.5063   0.0516  14.5863  59.6814 111.4533 288.9826   8.00 2453157.50000   45.8387   hot_   
  47.4567   0.1070   4.2115 300.1563 179.4313 197.5956   7.89 2453157.50000   52.3403 coldh_   
  42.9281   0.1054  27.0862 119.6009 114.4493 270.2726   7.70 2453157.50000   43.3801   hot_   
  47.4652   0.1730  20.3838 284.7529 253.6456 272.6088   8.34 2453157.50000   48.4985   hot_   
  46.6391   0.0659   1.8622 108.5959 104.9448 232.3934   8.49 2453157.50000   48.6352 coldh_   
  47.1927   0.1988  20.1978 313.3625 228.0962 204.2789   8.40 2453157.50000   55.9902   hot_   
  41.6224   0.0064  16.0602 129.4825 356.1527 335.0713   8.23 2453157.50000   41.3818   hot_   
  42.9200   0.0065   1.3085 180.3300 263.5945 211.4226   8.65 2453157.50000   43.1598 coldl_   
  40.4594   0.0763  17.4526  12.4256 327.9134  33.1267   7.44 2453157.50000   37.9508   hot_   
  45.0445   0.0865   3.2620 257.8579 108.0818 181.5213   8.37 2453157.50000   48.9389 coldh_   
  44.9917   0.1132   4.0949 200.1996  76.0709 201.1170   8.10 2453157.50000   49.8083   hot_   
  44.1798   0.0468   8.6034 272.0632 108.6384  69.9194   8.19 2453157.50000   43.5569   hot_   
  44.2438   0.0558   2.7023 114.4047 244.9737  19.5643   8.53 2453157.50000   41.9342 coldl_   
  43.8771   0.0591   2.9771  93.9475 341.0692 288.1935   7.04 2453157.50000   43.2095 kernel_  
  42.7514   0.0829  18.2171 115.5077 344.6793 176.1924   7.65 2453157.50000   46.2871   hot_   
  46.6427   0.1032   8.6993   5.5111 119.1586 185.7466   8.16 2453157.50000   51.4381 coldh_   
  41.8507   0.1067  14.0075 102.4054 237.7760 168.7763   8.63 2453157.50000   46.2455   hot_   
  42.9730   0.0386  23.6021 325.1311 312.8447 331.1136   7.47 2453157.50000   41.5377   hot_   
  45.2723   0.0869   8.6558 105.8781  30.6418  69.4475   7.53 2453157.50000   44.2038 coldh_   
  46.6812   0.1544  20.0756 297.6092 223.9226  25.5303   8.31 2453157.50000   40.4363   hot_   
  45.5357   0.0546   6.1980  64.5620 197.7497 276.0923   7.82 2453157.50000   45.4070 coldh_   
  43.8246   0.0571   4.4471  41.9809 154.6061 253.3252   7.83 2453157.50000   44.6701 kernel_  
  44.4903   0.1047  16.2828 334.9054 192.2276 103.4181   7.53 2453157.50000   46.0132   hot_   
  44.3997   0.0657   3.3667 131.6647 196.6996 226.5943   8.60 2453157.50000   46.4980 kernel_  
  43.2076   0.0305  34.1566 199.8706 187.0524  62.3414   6.96 2453157.50000   42.6283   hot_   
  43.9697   0.1377   9.4827 320.9472 185.7631 225.8993   7.87 2453157.50000   48.5548   hot_   
  46.0628   0.1313   1.3172  83.3641  65.6570 179.8368   8.58 2453157.50000   52.1101 coldh_   
  41.1077   0.0927  24.1597 261.3302 129.6317 285.3690   8.37 2453157.50000   40.4369   hot_   
  45.9228   0.1719  30.1364  86.2953 324.0688 330.5142   8.51 2453157.50000   39.4683   hot_   
  44.4089   0.0781   3.0783  99.1558  65.5582 139.3406   7.11 2453157.50000   47.1464 coldl_   
  47.3691   0.0318  18.8176 297.4304 193.5305 102.0297   7.26 2453157.50000   47.7281   hot_   
  41.2655   0.0749  13.9925 117.5541 247.7672 161.0581   7.81 2453157.50000   44.2098   hot_   
  46.8653   0.1133   1.6128 105.7527 311.0644 308.4983   8.33 2453157.50000   43.9693 coldh_   
  43.1950   0.1283  17.7155  17.2976 128.1705 252.3569   8.09 2453157.50000   45.4782   hot_   
  43.1446   0.0704   1.1803 334.0706 310.1586  90.1188   7.93 2453157.50000   43.3642 coldl_   
  41.7321   0.0155  27.6859 183.5578 273.8035  70.6098   8.09 2453157.50000   41.5257   hot_   
  42.4538   0.0886  14.5760 103.3634  99.6475  33.9223   8.54 2453157.50000   39.4492   hot_   
  45.0718   0.0680   8.5863  69.1714  13.3545 123.9045   6.42 2453157.50000   46.9163 coldh_   
  43.9516   0.0685  29.8999  36.9223  16.5501  33.1415   8.52 2453157.50000   41.4997   hot_   
  45.1467   0.1874  13.6752 163.5314 181.3226 235.1959   7.96 2453157.50000   50.8826   hot_   
  42.8244   0.0904   2.2401  43.0752 335.2143 171.2632   7.80 2453157.50000   46.6585   hot_   
  44.5308   0.1006  26.3350 288.2904 226.2936 102.2287   8.38 2453157.50000   45.8936   hot_   
  45.5854   0.0516   4.5981 154.2753 310.6953   8.4146   8.31 2453157.50000   43.2614 coldh_   
  42.6006   0.1573  43.1792 177.6324 138.4077 267.9733   7.84 2453157.50000   43.8655   hot_   
  46.4798   0.0705  27.3757 285.6735  85.6983  72.1947   8.22 2453157.50000   45.6932   hot_   
  44.0980   0.0742   6.8334  22.8338 338.1827 172.2341   7.77 2453157.50000   47.3459   hot_   
  45.4976   0.0768   7.5271 252.7147 325.8913 110.2238   7.77 2453157.50000   46.9314   hot_   
  40.5016   0.0820  15.2289  25.7673   1.9753 233.6188   8.28 2453157.50000   42.6350   hot_   
  43.0302   0.0261   3.5137  70.6771 199.5342 298.4207   8.63 2453157.50000   42.5190 coldl_   
  44.0967   0.0712   2.1582  71.7374  18.9686 130.6047   8.37 2453157.50000   46.2614 kernel_  
  44.4261   0.0954  46.1234 281.6420  89.9890 336.7953   7.46 2453157.50000   40.6034   hot_   
  43.3520   0.0265   2.9800 144.4100 165.9646   4.9212   7.71 2453157.50000   42.2078 coldl_   
  44.9973   0.1552  31.3096 222.7818 332.9407 228.1943   8.49 2453157.50000   50.1685   hot_   
  43.9864   0.0849  19.2500 265.1933 183.0241 179.3240   7.96 2453157.50000   47.7195   hot_   
  43.5002   0.1586  27.2908 121.0800 134.2541 219.6804   7.94 2453157.50000   49.1828   hot_   
  41.7641   0.1006  23.0774 189.5218 134.2968 114.1022   8.13 2453157.50000   43.8090   hot_   
  43.4183   0.1460  14.1911 289.9654  33.0364  88.9622   8.18 2453157.50000   44.2189   hot_   
  43.6069   0.1756  22.3310 309.8071  57.1535 256.7877   6.82 2453157.50000   46.5391   hot_   
  42.9119   0.0895  29.8014  90.6449 343.6916 264.4066   8.24 2453157.50000   43.6203   hot_   
  40.8970   0.0138  15.5123 236.3559  19.4126 156.5715   7.89 2453157.50000   41.4160   hot_   
  44.4341   0.0830   5.2538  80.4052 268.5133  90.6543   6.06 2453157.50000   44.7808 coldl_   
  46.8569   0.2324  23.4169 337.5350  73.3867 140.7566   8.59 2453157.50000   56.0745   hot_   
  44.0053   0.0734   1.3533 247.1411 221.7487 271.8351   8.62 2453157.50000   44.1388 kernel_  
  41.0398   0.0373  26.6429 159.6953 242.9815 214.0033   8.06 2453157.50000   42.3247   hot_   
  43.8381   0.0477   0.7805 339.4257 146.8580 325.4169   8.01 2453157.50000   42.1519 coldl_   
  43.8091   0.0698   1.2051 273.5854 134.9031 233.4300   8.38 2453157.50000   45.7616 kernel_  
  45.1541   0.1248   8.8115  87.4662  97.5669 135.4905   7.76 2453157.50000   49.4765 coldh_   
  43.4500   0.0840  10.2749  58.8638 200.1552  43.4730   8.48 2453157.50000   40.9612   hot_   
  42.7715   0.1033  13.8657 316.6746  58.2239  15.6789   7.30 2453157.50000   38.5578   hot_   
  40.8785   0.1012  29.3253 341.5116 279.1863  59.7647   7.95 2453157.50000   39.1315   hot_   
  46.7912   0.1356  33.8539 286.7785 111.1130 302.6650   8.03 2453157.50000   44.0436   hot_   
  45.4948   0.1659  15.4661 132.9521 175.0308 217.0804   8.41 2453157.50000   51.8925   hot_   
  45.4957   0.0595   3.3895   5.9526   6.5784 130.5154   8.30 2453157.50000   47.3415 coldh_   
  46.5986   0.1545  23.7848 256.4111 101.9986 224.4235   7.85 2453157.50000   52.2031   hot_   
  44.9549   0.1200   7.4568  57.3533  32.9983  78.8561   8.46 2453157.50000   44.5516   hot_   
  42.9426   0.0520   0.8263 125.0430  36.0451 286.7298   8.12 2453157.50000   42.4086 coldl_   
  44.2598   0.0432   2.0135  56.4773 269.9592 273.2809   7.82 2453157.50000   44.2329 coldl_   
  45.0882   0.0484   1.8437 306.8071 319.4504  17.9539   7.20 2453157.50000   43.0237 coldh_   
  46.8032   0.0267   6.0386 252.3464 295.2705 177.9090   8.31 2453157.50000   48.0535   hot_   
  45.9560   0.2009   8.3423 112.3596  50.6802 142.5026   8.62 2453157.50000   53.8285   hot_   
  42.9481   0.0640  24.2052 192.4805 352.9303  30.3056   6.37 2453157.50000   40.6241   hot_   
  40.9570   0.0161  11.8045 282.5099 251.9892  84.3338   8.53 2453157.50000   40.9025   hot_   
  41.3934   0.0299  15.3029 348.2445 156.4876 157.5769   8.50 2453157.50000   42.5444   hot_   
  44.7271   0.1378   6.0203 225.7965 191.7490 131.0071   7.81 2453157.50000   49.1944   hot_   
  42.9083   0.0108   5.1852  89.2582 138.0529 313.8861   8.56 2453157.50000   42.5887 coldl_   
  44.1924   0.0907   4.2198 131.4709 202.8439 308.9254   8.34 2453157.50000   41.9126 kernel_  
  43.9014   0.1752  20.3931  85.1075  14.4232 319.0565   7.88 2453157.50000   38.7994   hot_   
  46.7177   0.0913  23.4828  63.1637  29.4604 285.5442   8.08 2453157.50000   45.9478   hot_   
  46.1433   0.1488   6.0873 103.1171 102.0570 159.4923   8.19 2453157.50000   52.6795   hot_   
  42.8249   0.0816  20.3654 331.4532 179.5020 118.5148   7.65 2453157.50000   44.6994   hot_   
  43.8783   0.0697  13.2410 257.9309 102.6081 335.7717   6.07 2453157.50000   41.1299   hot_   
  44.3003   0.0431   2.5288 149.7367  11.6655  90.8437   7.92 2453157.50000   44.4106 coldl_   
  42.2248   0.0755  19.3881 268.7377 180.4203  93.9027   7.50 2453157.50000   42.6782   hot_   
  43.0882   0.0770  11.5888 185.5773 352.3354  31.3139   8.40 2453157.50000   40.3312   hot_   
  46.6427   0.2171  32.0640  96.1924 306.4017   9.8148   8.49 2453157.50000   36.7549   hot_   
  44.0106   0.0416   1.6640 293.2952 101.7754 225.2508   7.89 2453157.50000   45.3375 coldl_   
  45.1769   0.1268  13.7704 131.3645 220.0165 307.1424   7.77 2453157.50000   42.2342   hot_   
  42.9133   0.0725   4.6515 158.1069 204.8824 291.2182   8.21 2453157.50000   41.9910   hot_   
  45.8850   0.0613   4.5440 299.9556 305.5256 262.5902   8.62 2453157.50000   46.4152   hot_   
  43.6046   0.0511   9.6816  54.4051 358.5784 295.6122   8.02 2453157.50000   42.7372   hot_   
  44.2338   0.0977   2.5223 160.9633 130.4903   0.8510   6.56 2453157.50000   39.9144 coldl_   
  47.2841   0.1402   7.5479 299.8716  38.3686  98.9362   7.16 2453157.50000   49.1814 coldh_   
  44.1212   0.1617  18.6530 170.6453  96.5845  93.8255   8.10 2453157.50000   45.7086   hot_   
  42.0261   0.1319  28.6578 178.7601 111.7324 237.9411   6.73 2453157.50000   45.4405   hot_   
  45.5623   0.0556   6.8240 118.4694  29.4320 235.9505   8.49 2453157.50000   47.0721 coldh_   
  43.1984   0.1601  18.7557 348.1857 265.0086 271.3145   8.55 2453157.50000   44.1334   hot_   
  43.1819   0.0618   4.1356  25.8813 245.0216 226.3479   8.65 2453157.50000   45.1051 coldl_   
  45.9194   0.1991  19.0428 184.6614  89.7003  47.8040   7.77 2453157.50000   40.9951   hot_   
  43.2632   0.0765   6.7002 232.9058 344.8829 156.9100   8.42 2453157.50000   46.3427   hot_   
  44.2164   0.0422   1.5492 103.9276 282.2003  38.8167   7.44 2453157.50000   42.7940 coldl_   
  46.1299   0.1819   5.1930 209.8026 284.3403 154.3887   8.14 2453157.50000   53.9239   hot_   
  43.9598   0.0524   3.9417  15.6517 259.9734 210.3996   7.08 2453157.50000   45.9767 coldl_   
  46.8112   0.1616   7.2621 117.4984   8.8896 164.5666   8.43 2453157.50000   54.1715 coldh_   
  45.7255   0.1081   1.6624  94.0707 232.7341 229.3955   6.98 2453157.50000   49.2189 coldh_   
  44.4260   0.0548  25.0031 267.8637 179.2563 298.1781   8.24 2453157.50000   43.3836   hot_   
  44.0148   0.0615   3.6908  69.7817 240.1353  84.4340   8.30 2453157.50000   43.9182 kernel_  
  46.6697   0.0547   9.7307  60.9777 288.9274 176.4056   8.07 2453157.50000   49.2191 coldh_   
  43.4190   0.0853   6.9282 116.8799  97.1330 233.2758   7.04 2453157.50000   45.8219   hot_   
  46.2333   0.1798  26.1360 271.3206  58.8150 112.3211   8.05 2453157.50000   50.5323   hot_   
  45.2202   0.1058   1.3664  88.6197 112.3830 114.1376   8.18 2453157.50000   47.5692 coldh_   
  44.3466   0.0436  25.3439 123.0811 240.9074  58.2313   7.19 2453157.50000   43.3919   hot_   
  42.3083   0.1120  36.4415 216.1439 199.6773 182.2088   7.52 2453157.50000   47.0446   hot_   
  42.7400   0.0357  17.8803  73.2579 125.2629 127.7790   8.26 2453157.50000   43.7066   hot_   
  46.6283   0.1976  17.0841 261.5629 339.3159  56.5854   8.58 2453157.50000   43.0292   hot_   
  44.1615   0.0806   1.0851 311.6260  45.1760 273.8186   7.76 2453157.50000   44.2111 kernel_  
  44.3803   0.0621   1.8948  94.8494 293.7514 173.3956   8.36 2453157.50000   47.1184 coldl_   
  44.5633   0.1046   3.4813 116.3655 198.8373  18.2484   8.18 2453157.50000   40.1927 coldh_   
  44.4921   0.0638   3.8106  92.0378 147.3151 268.1276   7.50 2453157.50000   44.7646 coldl_   
  46.4595   0.1493   3.3449 216.0639 355.6596 259.3548   8.59 2453157.50000   48.6881 coldh_   
  44.8356   0.1075   6.1755  19.6387 151.2733   5.9580   8.07 2453157.50000   40.0474 coldh_   
  43.9386   0.0723  24.1690 111.7918 254.4036 218.5804   8.59 2453157.50000   46.5057   hot_   
  45.6993   0.1522  13.6117 211.3669   7.9619 115.1453   7.86 2453157.50000   49.4377   hot_   
  45.5574   0.1157   6.3782  62.0583 230.2993  37.7691   7.54 2453157.50000   41.6549 coldh_   
  44.2070   0.0728  29.4499 345.2011 121.4487 147.4945   8.57 2453157.50000   46.9817   hot_   
  46.7541   0.1375   1.2301 342.5364 270.8229 130.3820   7.47 2453157.50000   51.3673 coldh_   
  46.1969   0.1288  20.0732  97.6612  87.7410 141.9444   8.24 2453157.50000   51.1332   hot_   
  44.0587   0.0405   0.8988  43.1790 287.3125  59.2426   7.63 2453157.50000   43.2007 coldl_   
  45.0508   0.0624   3.4631 247.5106 208.4835  13.1540   8.63 2453157.50000   42.3252 coldh_   
  46.5984   0.1210  24.2342 129.8816  36.3350  28.6881   7.50 2453157.50000   41.8373   hot_   
  42.4299   0.1598  27.5682 302.1360 133.5732 301.4028   8.38 2453157.50000   39.7834   hot_   
  44.2961   0.0765   2.7170 164.7381 296.4342 314.3993   7.59 2453157.50000   42.0693 kernel_  
  42.5608   0.1121  16.6202 145.7616 288.7906 340.7177   8.04 2453157.50000   38.1266   hot_   
  43.0123   0.0257  15.6974 164.2061 299.7354  48.9136   8.07 2453157.50000   42.3010   hot_   
  43.7080   0.0592   3.8554 127.9304 112.7102 341.9081   8.39 2453157.50000   41.2635 coldl_   
  43.4455   0.0061   3.6592 146.6520 303.9262 350.6060   8.38 2453157.50000   43.1848 coldl_   
