# File: Hot_aq_density_v6.2.dat
# Creation time: 2023-04-17T17:23:48.000  +0200
#
# Based on marginalized debiasing from
# /home/petit/Research/OSSOS/data/Simulations/Bias-aq-i-H-v6.3-All_Surveys/Simulation-2023-04-14T16.30/All_Surveys_v12-free-cla_m.detections-full
#
# a_min = 40.0
# a_step = 0.1
# q_min = 34.5
# q_step = 0.1
#
# Bandwidth = 0.20
#
# Hcut =  8.7
#
#  a      q     dens
 40.61  35.31 0.002022
 40.61  35.41 0.002670
 40.61  35.51 0.003397
 40.61  35.61 0.004151
 40.61  35.71 0.004864
 40.61  35.81 0.005466
 40.61  35.91 0.005906
 40.61  36.01 0.006186
 40.61  36.11 0.006371
 40.61  36.21 0.006583
 40.61  36.31 0.006972
 40.61  36.41 0.007659
 40.61  36.51 0.008693
 40.61  36.61 0.010015
 40.61  36.71 0.011467
 40.61  36.81 0.012831
 40.61  36.91 0.013890
 40.61  37.01 0.014485
 40.61  37.11 0.014552
 40.61  37.21 0.014124
 40.61  37.31 0.013309
 40.61  37.41 0.012254
 40.61  37.51 0.011113
 40.61  37.61 0.010022
 40.61  37.71 0.009085
 40.61  37.81 0.008375
 40.61  37.91 0.007923
 40.61  38.01 0.007722
 40.61  38.11 0.007727
 40.61  38.21 0.007874
 40.61  38.31 0.008088
 40.61  38.41 0.008303
 40.61  38.51 0.008476
 40.61  38.61 0.008582
 40.61  38.71 0.008624
 40.61  38.81 0.008629
 40.61  38.91 0.008646
 40.61  39.01 0.008746
 40.61  39.11 0.009010
 40.61  39.21 0.009507
 40.61  39.31 0.010278
 40.61  39.41 0.011308
 40.61  39.51 0.012527
 40.61  39.61 0.013814
 40.61  39.71 0.015014
 40.61  39.81 0.015960
 40.61  39.91 0.016499
 40.61  40.01 0.016506
 40.61  40.11 0.015914
 40.61  40.21 0.014727
 40.61  40.31 0.013032
 40.61  40.41 0.010991
 40.61  40.51 0.008808
 40.71  34.51 0.000076
 40.71  34.61 0.000140
 40.71  34.71 0.000247
 40.71  34.81 0.000410
 40.71  34.91 0.000648
 40.71  35.01 0.000976
 40.71  35.11 0.001407
 40.71  35.21 0.001950
 40.71  35.31 0.002604
 40.71  35.41 0.003357
 40.71  35.51 0.004177
 40.71  35.61 0.005012
 40.71  35.71 0.005788
 40.71  35.81 0.006425
 40.71  35.91 0.006861
 40.71  36.01 0.007082
 40.71  36.11 0.007141
 40.71  36.21 0.007161
 40.71  36.31 0.007305
 40.71  36.41 0.007729
 40.71  36.51 0.008526
 40.71  36.61 0.009689
 40.71  36.71 0.011100
 40.71  36.81 0.012559
 40.71  36.91 0.013840
 40.71  37.01 0.014744
 40.71  37.11 0.015147
 40.71  37.21 0.015020
 40.71  37.31 0.014417
 40.71  37.41 0.013460
 40.71  37.51 0.012304
 40.71  37.61 0.011120
 40.71  37.71 0.010063
 40.71  37.81 0.009253
 40.71  37.91 0.008760
 40.71  38.01 0.008585
 40.71  38.11 0.008670
 40.71  38.21 0.008911
 40.71  38.31 0.009194
 40.71  38.41 0.009421
 40.71  38.51 0.009538
 40.71  38.61 0.009539
 40.71  38.71 0.009459
 40.71  38.81 0.009367
 40.71  38.91 0.009345
 40.71  39.01 0.009480
 40.71  39.11 0.009847
 40.71  39.21 0.010496
 40.71  39.31 0.011435
 40.71  39.41 0.012626
 40.71  39.51 0.013978
 40.71  39.61 0.015359
 40.71  39.71 0.016614
 40.71  39.81 0.017582
 40.71  39.91 0.018115
 40.71  40.01 0.018096
 40.71  40.11 0.017460
 40.71  40.21 0.016209
 40.71  40.31 0.014426
 40.71  40.41 0.012264
 40.71  40.51 0.009930
 40.71  40.61 0.007638
 40.81  34.51 0.000104
 40.81  34.61 0.000194
 40.81  34.71 0.000341
 40.81  34.81 0.000565
 40.81  34.91 0.000887
 40.81  35.01 0.001321
 40.81  35.11 0.001876
 40.81  35.21 0.002549
 40.81  35.31 0.003327
 40.81  35.41 0.004187
 40.81  35.51 0.005089
 40.81  35.61 0.005976
 40.81  35.71 0.006775
 40.81  35.81 0.007409
 40.81  35.91 0.007810
 40.81  36.01 0.007957
 40.81  36.11 0.007893
 40.81  36.21 0.007735
 40.81  36.31 0.007654
 40.81  36.41 0.007830
 40.81  36.51 0.008395
 40.81  36.61 0.009387
 40.81  36.71 0.010734
 40.81  36.81 0.012261
 40.81  36.91 0.013743
 40.81  37.01 0.014950
 40.81  37.11 0.015708
 40.81  37.21 0.015920
 40.81  37.31 0.015583
 40.81  37.41 0.014780
 40.81  37.51 0.013660
 40.81  37.61 0.012412
 40.81  37.71 0.011237
 40.81  37.81 0.010310
 40.81  37.91 0.009741
 40.81  38.01 0.009557
 40.81  38.11 0.009694
 40.81  38.21 0.010021
 40.81  38.31 0.010384
 40.81  38.41 0.010650
 40.81  38.51 0.010745
 40.81  38.61 0.010671
 40.81  38.71 0.010493
 40.81  38.81 0.010319
 40.81  38.91 0.010265
 40.81  39.01 0.010435
 40.81  39.11 0.010899
 40.81  39.21 0.011684
 40.81  39.31 0.012766
 40.81  39.41 0.014074
 40.81  39.51 0.015496
 40.81  39.61 0.016892
 40.81  39.71 0.018111
 40.81  39.81 0.019006
 40.81  39.91 0.019448
 40.81  40.01 0.019337
 40.81  40.11 0.018621
 40.81  40.21 0.017305
 40.81  40.31 0.015464
 40.81  40.41 0.013244
 40.81  40.51 0.010834
 40.81  40.61 0.008444
 40.81  40.71 0.006255
 40.91  34.51 0.000137
 40.91  34.61 0.000257
 40.91  34.71 0.000452
 40.91  34.81 0.000751
 40.91  34.91 0.001176
 40.91  35.01 0.001742
