# File: ModelUsed.dat
# Creation time: 2026-03-20T16:55:27.145  +0100
#
# Twotino population model.
# Version OSSOS 1.0, 2026-03-20
#
# Seed:  123476890
#
# Epoch: 2453157.50000
#
# Colors for hot:   0.60  0.00 -0.50 -1.00  1.50  1.20  0.80 -0.10 -0.50  0.00
#
# Cold component:     1.700
# Hot component:    10.000
# f1:            0.200
# emin:          0.100
# emax:          0.450
# ecas:          0.275
# esas:          0.045
# emins:         0.070
# emaxs:         0.350
# fleading:      0.500
# fsym:          0.500
#
# Hot H-dist. parameter:            8.66  1.00  0.40  8.66
# hmin:          6.000
#
# Phase effect parameter G:  0.15
#
# lightcurve initial phase:  0.000
# lightcurve period [day]:  0.600
# lightcurve amplitude:  0.000
#
#   a        e        i      Omega    omega      M        H       epoch        dist    comment 
  47.7901   0.0711   2.7674 353.1081 342.0498 286.7403   8.64 2453157.50000   47.0395 02:01   2
  47.7306   0.2535   9.8692 121.9395 330.1998 232.1938   8.06 2453157.50000   56.6639 02:01   2
  47.8422   0.2065  11.9262 138.1414 356.3505 275.2033   8.53 2453157.50000   48.9690 02:01   4
  47.5764   0.2697  11.1398 212.1673   0.6789 138.6398   8.25 2453157.50000   58.3447 02:01   1
  47.7945   0.2546  17.6515 168.1541 270.3709 128.2896   8.34 2453157.50000   56.8429 02:01   4
  47.6910   0.0908  14.8312  34.9843 275.5737 148.7248   7.15 2453157.50000   51.4880 02:01   3
  47.6859   0.1839  10.5283 274.2648  24.0365 316.8483   8.63 2453157.50000   42.2140 02:01   2
  47.6550   0.2439   2.6751  65.9295 215.6236 213.3654   7.51 2453157.50000   58.0110 02:01   4
  47.7491   0.3222   6.8807 109.3446 140.5393 310.8849   8.30 2453157.50000   41.4856 02:01   1
  47.7268   0.2699   7.6393 242.3846 226.9650 274.9242   8.41 2453157.50000   50.0282 02:01   4
  47.5513   0.0993   7.7259 204.7973 265.0115 197.2157   7.90 2453157.50000   52.0952 02:01   1
  47.7523   0.3455   3.5516  93.3516 188.3712 199.6214   8.30 2453157.50000   63.7143 02:01   4
  47.9835   0.2643  15.7858  21.6455  65.3951  25.3263   7.86 2453157.50000   37.4357 02:01   1
  48.0363   0.2559  15.5507 219.4874 191.2464 148.7799   8.35 2453157.50000   59.1749 02:01   4
  47.7482   0.2733  21.1905 178.8956  81.7795 227.2158   8.42 2453157.50000   58.0816 02:01   5
