# File: ModelUsed.dat
# Creation time: 2026-03-02T14:45:58.052  +0100
#
# Detached population model.
# Version OSSOS 1.0, 2026-02-27
#
# Seed:  123476790
#
# Epoch: 2453157.50000
#
# Colors for hot:   0.60  0.00 -0.50 -1.00  1.50  1.20  0.80 -0.10 -0.50  0.00
#
# Parameters for inclination distribution:   0.00 18.00
# Parameters for q distribution:    7 34.000
#                                  0.080 35.500
#                                  0.580 39.000
#                                  0.340 49.000
# Parameters for a distribution:   -3.00  48.00 250.00
#
# Hot H-dist. parameter:            8.30  0.32  0.40  8.66
#
# lightcurve initial phase:  0.000
# lightcurve period [day]:  0.600
# lightcurve amplitude:  0.000
#
#   a        e        i      Omega    omega      M        H       epoch        dist    comment 
  55.0924   0.3346   4.1182 146.4594 281.4587 177.6782   7.44 2453157.50000   73.5180 detached_
  53.6677   0.2774  30.7276 264.0840 292.9337 184.0089   8.35 2453157.50000   68.5337 detached_
  87.5972   0.5695  17.4622 136.5343 171.1483 227.7146   6.62 2453157.50000  130.3831 detached_
  83.0627   0.5823  27.1526 122.0041 148.1229 147.4590   7.93 2453157.50000  128.2994 detached_
 108.0685   0.6711  50.2426 345.7401  38.2419 170.0152   8.00 2453157.50000  180.2026 detached_
  56.4437   0.3657  26.0808  24.2783 152.4750 135.3769   8.58 2453157.50000   73.7221 detached_
  61.8125   0.2849   4.2340 144.4423  95.8472 353.7145   7.32 2453157.50000   44.4061 detached_
  74.5620   0.4525  19.1351  41.9892  90.9285 290.0962   7.57 2453157.50000   77.9135 detached_
  59.2267   0.4029  26.0191 235.9190 200.4742 248.4550   7.96 2453157.50000   74.3699 detached_
  49.1825   0.2467   5.7503   4.5227 241.7901 107.0835   7.90 2453157.50000   55.1390 detached_
  53.0044   0.1742   9.7236  80.3523  92.0051 290.0664   8.48 2453157.50000   51.3622 detached_
  59.7867   0.3755  23.5701 225.5447 262.9950 141.1141   8.25 2453157.50000   79.5012 detached_
  87.1569   0.5681  30.8857  29.0365 144.8456 320.1063   8.17 2453157.50000   70.7047 detached_
  64.0951   0.2597  23.9606 329.9911  94.9953 198.8815   8.13 2453157.50000   80.1714 detached_
 146.1398   0.7159  17.0837  51.8939 128.7184 331.9352   8.37 2453157.50000  102.4900 detached_
  60.5490   0.3360  34.6175  48.2876   8.3002 268.9974   7.00 2453157.50000   67.2343 detached_
  56.8551   0.3546  21.1850 326.7532  16.9361 171.5776   8.55 2453157.50000   76.8986 detached_
  87.4158   0.5099  35.7603  95.6005 342.8009 145.4930   8.31 2453157.50000  128.4293 detached_
 221.3337   0.8139  40.2226 313.0574 346.8905 103.1887   8.07 2453157.50000  350.3380 detached_
  70.3153   0.4520  40.3014 266.5929 303.1490 293.7988   6.60 2453157.50000   71.4713 detached_
 108.1293   0.6226   8.3522 338.3354   8.1128 254.8444   6.74 2453157.50000  152.9654 detached_
 206.1553   0.8077   9.2158 302.8755 219.0742 144.5430   8.18 2453157.50000  362.8313 detached_
  52.7117   0.2925  21.1536  35.4621 349.7192 125.1972   7.68 2453157.50000   63.9314 detached_
  55.3539   0.1150  13.4410 212.3717 227.6877  89.6440   8.66 2453157.50000   56.0408 detached_
  79.2507   0.5194  10.7589 235.6621 117.0114  37.1878   8.18 2453157.50000   61.1521 detached_
  55.2382   0.3408  14.9395 317.9665 324.0718 256.0106   8.38 2453157.50000   64.8696 detached_
 161.0841   0.7041  12.6043  97.1427   5.8209 201.0707   7.75 2453157.50000  271.8624 detached_
  55.9403   0.3391  30.4699 224.3627 224.7677  76.9318   8.37 2453157.50000   58.0033 detached_
  58.9218   0.2560  43.3320  41.6341 127.9422  69.8395   7.85 2453157.50000   57.4599 detached_
  50.6354   0.2774  38.0572 347.0529  78.6505 311.8782   8.15 2453157.50000   44.0797 detached_
  61.7214   0.3861  27.4010 347.5273 198.2552 169.7509   8.06 2453157.50000   85.3565 detached_
  80.4598   0.5161  31.3262  34.6316 106.1550 104.8993   8.61 2453157.50000  106.1104 detached_
  83.6582   0.4712  20.1710 123.4588  70.6612 239.0687   7.66 2453157.50000  113.2918 detached_
  71.5216   0.5001  38.4713 262.4786 357.9426 155.3078   7.38 2453157.50000  105.8101 detached_
  56.7340   0.3170  32.7661 239.3246 281.6014 113.3341   7.72 2453157.50000   67.7342 detached_
  68.8586   0.4489  21.0185  32.0257 279.2236  29.5641   8.20 2453157.50000   48.5656 detached_
  95.6651   0.5636  27.6830 190.7297 101.4517 338.0042   7.60 2453157.50000   57.3516 detached_
 106.6585   0.5628   9.2144 331.9424   3.5222  40.4084   7.85 2453157.50000   86.9916 detached_
  50.6242   0.0649  13.2615 130.8559 354.7431  12.3784   7.23 2453157.50000   47.4242 detached_
 119.5128   0.5914  34.7010 306.1909 211.3492 163.6921   6.06 2453157.50000  189.0558 detached_
  73.7729   0.5128  15.6354 200.3052 187.7424  73.9112   7.54 2453157.50000   82.0152 detached_
  67.6607   0.3215   7.4342 121.2412  86.9987  61.0273   7.78 2453157.50000   63.5538 detached_
  69.6628   0.3546  14.2480  35.2092 151.3204 187.3389   8.04 2453157.50000   94.2575 detached_
 153.1051   0.6982  10.1515 342.4990 264.6722 200.6270   7.43 2453157.50000  257.5914 detached_
  65.4777   0.4471   3.8445 226.8689 335.2232 180.1401   8.28 2453157.50000   94.7516 detached_
 119.7682   0.6087  12.5715 160.6268 311.7498 217.7386   6.85 2453157.50000  186.5215 detached_
  52.2379   0.1960  25.5653 131.9763 309.2989 248.6842   7.27 2453157.50000   57.5040 detached_
  59.4052   0.3980  18.3176 246.0453 153.7168 315.0642   6.91 2453157.50000   49.6842 detached_
  95.5205   0.6054  26.8142 317.1815   1.7668 163.7119   7.91 2453157.50000  152.4400 detached_
  88.1597   0.5887  26.7897 276.0805 203.8364 147.1276   8.52 2453157.50000  136.6594 detached_
  98.3245   0.6188  31.6081 218.6269  25.9337 312.0672   7.94 2453157.50000   91.0477 detached_
  67.4425   0.3775  14.5779 213.7096 307.5810  28.3385   8.48 2453157.50000   48.8603 detached_
  75.4963   0.5430  13.3980 358.1425 273.7471 354.6826   8.21 2453157.50000   35.3342 detached_
  64.1851   0.3951  24.2566 264.5543 287.8460 266.4759   7.86 2453157.50000   74.5694 detached_
  63.6062   0.3982  15.3830 137.9873 142.2576 180.8688   8.12 2453157.50000   88.9298 detached_
 102.9357   0.6236  52.6371 247.7188 219.5570  46.4521   8.36 2453157.50000   93.7995 detached_
  93.4290   0.4939  17.2581 240.1805 292.5990 128.5240   7.21 2453157.50000  131.1501 detached_
  93.7342   0.5001  11.5187 114.9219  51.1710  83.3232   6.34 2453157.50000  109.9296 detached_
  57.5382   0.3470  38.1573 267.6300 316.2819 265.7125   8.05 2453157.50000   65.2236 detached_
  59.8365   0.3293  29.8719  72.0375 236.5192 179.3215   8.10 2453157.50000   79.5414 detached_
  78.3793   0.5173  15.6384  58.3597 297.3398 156.5915   8.55 2453157.50000  117.4541 detached_
  74.5574   0.4888   8.7670 234.2358 303.1400 340.0401   7.22 2453157.50000   45.3367 detached_
  50.3460   0.2573  32.2579 357.4313 275.6956  95.8516   8.28 2453157.50000   54.7186 detached_
  86.8948   0.5742  15.2889 153.5347 306.6779 306.3673   8.30 2453157.50000   83.8230 detached_
  50.2566   0.2339  26.5726 208.5981  80.8399 231.1706   8.35 2453157.50000   58.9695 detached_
  70.3454   0.4743   7.2638  28.4655 135.0101 213.3220   8.57 2453157.50000  101.1074 detached_
  88.9243   0.5963  11.4864 307.1639 163.9386 225.9827   8.29 2453157.50000  135.1804 detached_
  70.6047   0.3518  28.6567 136.7748 294.2369 316.3463   8.40 2453157.50000   58.6918 detached_
  52.7100   0.3283  12.4949 293.3968 127.8259 244.4162   7.72 2453157.50000   63.8303 detached_
  94.0966   0.5631  21.1195 354.5060 251.0797 133.0652   8.20 2453157.50000  139.7292 detached_
 111.4516   0.6664   9.1676  72.2616 198.8948 329.7925   7.24 2453157.50000   79.7537 detached_
  54.8500   0.3106  35.4871  24.8427 206.0603 286.4036   8.62 2453157.50000   55.2622 detached_
  49.5235   0.2529   6.1643 279.9841  41.4649 330.5837   8.07 2453157.50000   39.7117 detached_
  78.4130   0.5250  24.1710 124.7878 180.1911 218.3899   8.54 2453157.50000  115.5801 detached_
  55.5149   0.2948  33.7726 107.0726 275.0329 214.4223   7.74 2453157.50000   70.1196 detached_
  51.2089   0.3026  19.5233 347.5900 209.1410  57.6813   8.38 2453157.50000   47.0362 detached_
  60.1593   0.2515  53.1543  61.1509 243.7143  12.2949   7.20 2453157.50000   45.6438 detached_
  48.7071   0.2298   3.7470 308.5103 123.7345 119.2869   8.12 2453157.50000   55.8206 detached_
  68.8412   0.3919  19.8708 182.7981 357.1962  27.4092   8.54 2453157.50000   48.9873 detached_
  57.1749   0.3694  19.0349 174.4541 127.5080 349.7919   7.93 2453157.50000   36.8799 detached_
  78.7442   0.4517   7.3831 180.1381 129.9297 359.4745   8.52 2453157.50000   43.1843 detached_
  59.3299   0.3278   9.0710 289.5666  75.0946 324.9017   6.94 2453157.50000   46.6593 detached_
  50.0651   0.3138  28.5323  91.9027 249.4495 212.9509   7.70 2453157.50000   64.2700 detached_
 105.7701   0.6608  32.9759  34.3236  27.2488 176.0163   5.22 2453157.50000  175.6008 detached_
  76.4946   0.4899  10.5749 104.8834 312.1247 344.4443   8.06 2453157.50000   43.8105 detached_
 136.0019   0.6757  25.1029 227.8601 234.7712  87.9732   7.99 2453157.50000  183.4875 detached_
 100.9177   0.5843  16.2677  53.5104  88.8385 108.9625   7.90 2453157.50000  141.3760 detached_
  60.3825   0.3865  40.0616 354.3501 303.9887  51.3623   8.13 2453157.50000   53.3567 detached_
 102.5913   0.6464  39.3692 284.8837 122.5913 324.5926   7.78 2453157.50000   80.2038 detached_
  58.8704   0.3516  31.7364 268.5242 212.5357 247.4823   8.26 2453157.50000   71.7071 detached_
  52.8628   0.2888  50.7430 235.9835 239.9737  92.1908   8.13 2453157.50000   57.5627 detached_
  64.4302   0.2553  36.2936  64.2219 198.7578 108.9952   8.64 2453157.50000   73.0195 detached_
  52.4300   0.1884  23.3606 229.1461  49.3854  74.7698   8.21 2453157.50000   51.6603 detached_
  60.4946   0.4161  30.6935 182.6624  95.8880  83.3441   7.36 2453157.50000   67.5314 detached_
  61.2609   0.3641   9.4144 204.5718 168.3101 145.1992   7.86 2453157.50000   81.3532 detached_
  64.3722   0.4211  15.3589 130.2789 194.9702  60.4491   8.06 2453157.50000   61.7581 detached_
 116.6071   0.6293   8.8541 194.5108  57.8285  67.8152   7.15 2453157.50000  133.0597 detached_
  57.1797   0.3273  21.4026  85.8861 195.2336 290.6955   6.73 2453157.50000   56.5425 detached_
  51.3966   0.2547  10.4692 203.7444   5.0640 341.7831   8.53 2453157.50000   39.4559 detached_
 129.4188   0.7142  32.3671  21.4880  63.1919  21.5883   6.03 2453157.50000   76.6453 detached_
  67.3678   0.4376  18.0145 309.8967 263.8599 121.0485   6.62 2453157.50000   89.2280 detached_
  51.4735   0.2936  16.1987   9.6058  17.1237 180.8918   7.01 2453157.50000   66.5860 detached_
  59.4905   0.3962  19.8487 146.0556 216.3560 161.3200   7.90 2453157.50000   82.4164 detached_
  75.4591   0.5294  20.9208 127.1393 258.3524 296.2679   8.11 2453157.50000   78.2395 detached_
  54.9622   0.3210  31.7680  76.4439 299.4115  80.4790   7.27 2453157.50000   57.6203 detached_
 115.1505   0.6746  20.9913 248.1363 140.2359 263.9414   8.13 2453157.50000  161.8421 detached_
  62.7126   0.3862  20.7116  77.0172 176.3912 121.2528   8.24 2453157.50000   80.2766 detached_
  55.7360   0.3612  12.0956  43.6203  96.5497 135.7008   8.05 2453157.50000   72.6135 detached_
  71.2104   0.4558  31.7993 224.6091 287.1617 202.5233   8.26 2453157.50000  102.4861 detached_
 105.9684   0.5459  14.8446 282.3728  19.3095 248.5028   7.69 2453157.50000  146.1527 detached_
  54.7831   0.1439   4.7835 285.0669  93.5898  39.8603   8.46 2453157.50000   49.2842 detached_
  56.1340   0.3585  12.5541 137.6988   6.6681 196.9492   8.03 2453157.50000   75.7807 detached_
  49.1957   0.0151  24.1326  62.0823 311.6256 206.9620   7.01 2453157.50000   49.8584 detached_
 142.1839   0.7328  35.0944 270.2357 242.1591 210.0012   7.35 2453157.50000  241.5893 detached_
  50.0012   0.2765  21.9779 223.7993  59.5334 279.4811   8.19 2453157.50000   51.5101 detached_
  48.0693   0.2486  44.3713 216.4992 292.0284 173.5923   8.32 2453157.50000   59.9705 detached_
  91.4642   0.4829   8.7953 204.5580 254.7912 240.9111   7.92 2453157.50000  124.1337 detached_
  67.7107   0.4156  28.4843  59.5304  43.8583 220.1862   7.91 2453157.50000   92.3839 detached_
  73.5758   0.3710   8.2039 129.7299  59.2170 189.4410   8.03 2453157.50000  100.6724 detached_
 115.1410   0.6761   3.9742 121.8862 161.2928 229.9024   7.81 2453157.50000  182.3337 detached_
  82.2603   0.4431  18.9335 173.1750 319.6928 185.2434   7.82 2453157.50000  118.6341 detached_
  76.8761   0.4569  22.3745  26.0888 180.5168 212.3073   8.48 2453157.50000  109.3601 detached_
  50.9459   0.2640   8.6919  38.2195 265.6082 237.8132   8.01 2453157.50000   60.1539 detached_
  50.9783   0.2494  10.1106  81.1264  19.4715 144.9559   8.18 2453157.50000   62.1776 detached_
  90.7686   0.5977  39.1142  81.9970  43.7983 237.3647   8.23 2453157.50000  134.1865 detached_
 140.1957   0.7422  32.2539   8.5424 180.0683  43.9118   8.31 2453157.50000  133.5717 detached_
  51.2886   0.2815  32.1782 329.8075 146.3709  84.9274   8.61 2453157.50000   53.9875 detached_
  64.4729   0.2662  42.6627 168.5418 269.1770   7.7583   7.76 2453157.50000   47.6022 detached_
 180.9773   0.7968  26.5375 358.4495 248.3209 320.3789   7.68 2453157.50000  168.6841 detached_
  48.8453   0.2901  29.2857 180.2103 276.2474  57.2134   8.20 2453157.50000   44.7304 detached_
  99.8375   0.6001  13.8492  50.0381 253.5699 288.2572   7.76 2453157.50000  115.3058 detached_
  59.5700   0.3745  24.2835  30.7022 252.6326 169.2916   8.60 2453157.50000   81.6698 detached_
  70.7618   0.4883  31.8419 138.1606 334.2906 101.7288   8.52 2453157.50000   90.4426 detached_
 198.1496   0.8230  24.1497  44.9404 314.5128 292.6623   8.56 2453157.50000  257.3318 detached_
  65.4389   0.4547  11.8875 120.0212 230.6932 185.1803   7.62 2453157.50000   95.1378 detached_
  52.3653   0.3051  32.7466 304.1906  88.5794  26.8009   8.18 2453157.50000   39.6779 detached_
  53.4744   0.2123  56.2926 339.5132 108.4262  41.7316   8.27 2453157.50000   46.3631 detached_
  54.0430   0.1740  31.8985 343.0590 358.2950 197.9052   8.29 2453157.50000   63.1158 detached_
  78.6660   0.5086  30.2360 285.1357 343.5369 270.4151   8.22 2453157.50000   96.0906 detached_
 106.6890   0.6519  37.5044  88.9260 170.1946 305.7340   8.13 2453157.50000  108.6317 detached_
  70.4160   0.4626  31.9898 132.5743 167.4742  89.1716   8.49 2453157.50000   83.3959 detached_
  61.6385   0.3748  16.7812 203.4313   9.5118 295.7380   7.38 2453157.50000   59.8974 detached_
  75.3395   0.5189  20.4858 205.4956 234.9993 212.7163   7.52 2453157.50000  111.6619 detached_
  56.2130   0.3372  30.3963  31.1910 104.7668 119.6183   8.65 2453157.50000   69.2849 detached_
  83.3184   0.5411  19.5425  12.1660 263.8646  19.4441   7.58 2453157.50000   48.2441 detached_
  71.5619   0.3935  39.1556  37.0815  16.4495 158.4590   6.51 2453157.50000   98.6974 detached_
  57.6901   0.3762   5.2835 325.7283 346.9212 302.3063   7.52 2453157.50000   53.4894 detached_
  71.6079   0.4626  14.6916  88.7711 136.6043 116.1155   7.62 2453157.50000   94.9864 detached_
  90.3636   0.6177  31.6326 344.3938 119.7658 135.7529   8.05 2453157.50000  139.7600 detached_
  96.9480   0.6190  29.3981  56.0093 268.9067 145.6603   8.61 2453157.50000  152.8249 detached_
  75.6963   0.4967  18.5304 129.4780 127.3442  10.3420   8.27 2453157.50000   40.3946 detached_
  62.7125   0.4052  26.0417 201.8271 189.6538  69.2463   6.56 2453157.50000   63.7963 detached_
 123.5737   0.7106  33.4193 260.7727 119.6837 219.6417   8.59 2453157.50000  204.1331 detached_
 174.0496   0.7935  23.3251 303.8277  23.5535 218.8094   7.42 2453157.50000  302.2116 detached_
  50.3596   0.1910  10.0925 332.6373  56.8531 193.2243   7.33 2453157.50000   59.7995 detached_
  57.0664   0.2826   6.3182 187.3573 182.4240 290.3163   6.84 2453157.50000   55.8948 detached_
  73.9279   0.4866  37.9079 172.5456 272.4316 218.0276   8.26 2453157.50000  106.2994 detached_
  95.3650   0.5913  18.0758 119.1710  80.7252 168.6733   8.33 2453157.50000  151.3145 detached_
 131.8169   0.7253   9.8967 337.9416 342.2588 133.2063   8.34 2453157.50000  216.5706 detached_
  50.9397   0.2889  14.3133 117.3688 109.6296  68.0418   8.23 2453157.50000   49.5345 detached_
 154.7761   0.7696  15.2548 354.7702  87.1437  73.4436   8.22 2453157.50000  202.8310 detached_
  51.0081   0.2655  28.9398  63.0721 153.4375 119.7521   8.21 2453157.50000   59.9277 detached_
  50.4095   0.2796  32.4635  98.8069 110.4613 228.1006   8.03 2453157.50000   61.4874 detached_
  83.5377   0.4983  34.8072 235.5772 172.4858 341.0897   7.77 2453157.50000   49.6419 detached_
 103.3151   0.6240  19.6531 227.8964 326.4922  48.0457   6.89 2453157.50000   96.1002 detached_
  97.4214   0.5211  20.1379 109.6792 247.2503 146.7396   8.59 2453157.50000  144.4708 detached_
  54.1838   0.1680   9.8118 174.1259 188.6989 285.5266   8.57 2453157.50000   53.2396 detached_
 109.6086   0.6186  27.5795 350.2866 249.1724 313.7964   7.53 2453157.50000   99.2732 detached_
  92.9988   0.5951  20.6548 225.1486 285.1423  65.0345   8.52 2453157.50000  101.4039 detached_
  61.1999   0.4373  11.4941 314.5177  70.1864  61.2427   8.21 2453157.50000   59.4472 detached_
  48.1239   0.2368  25.9598 307.6535 326.7778 172.5270   7.27 2453157.50000   59.4582 detached_
  50.2845   0.2831  20.9503 119.6274 155.0136 334.1162   8.16 2453157.50000   38.6567 detached_
  56.8398   0.2894  37.9943  63.2706 321.8967  50.1232   8.59 2453157.50000   49.9326 detached_
  59.1423   0.3856  28.9628 251.0931 256.6642  31.7487   4.08 2453157.50000   43.9494 detached_
  57.4730   0.3679  18.5808 221.6864 127.3452  86.5885   7.19 2453157.50000   63.5726 detached_
  86.6163   0.5752  16.1789 105.3792 354.5524 294.0881   7.85 2453157.50000   93.9845 detached_
  71.0536   0.4545  27.8713 311.2825 147.2247 143.5307   8.64 2453157.50000  100.2420 detached_
  75.6421   0.4951  24.2228 102.9197 259.7966 319.6692   7.62 2453157.50000   60.5929 detached_
 169.2704   0.7804  36.3658 330.8689  67.0106 260.3577   8.44 2453157.50000  258.6283 detached_
  52.7156   0.2824  31.4648  40.7364  62.4120 113.6546   8.01 2453157.50000   61.5988 detached_
  51.7395   0.2680  21.1663 238.9156 212.1046  36.8633   7.62 2453157.50000   42.5222 detached_
  54.4919   0.3604  19.9098 173.1273 177.4348 216.5628   7.82 2453157.50000   71.9681 detached_
  55.3141   0.3239   8.6017 270.0951  91.9550 175.4312   8.50 2453157.50000   73.1999 detached_
  50.6790   0.3094  34.1957 202.7956 115.0739  89.0911   8.06 2453157.50000   55.0330 detached_
  52.3807   0.1321  15.5600 204.9283  67.6523  63.7185   7.85 2453157.50000   50.1133 detached_
  59.6236   0.2910  15.8536 285.1661 289.5960 173.8204   8.00 2453157.50000   76.9149 detached_
  63.0205   0.3883   8.6446 357.9663 109.1328 343.4520   7.01 2453157.50000   41.1138 detached_
  67.3492   0.4658  21.2271 262.9687 295.0175  38.3228   6.11 2453157.50000   52.5515 detached_
  55.4514   0.3597  10.9989 219.6878 312.5952 208.5546   7.53 2453157.50000   74.0579 detached_
  75.5438   0.4850  36.7754  71.2171 168.5392  61.9905   8.33 2453157.50000   75.4017 detached_
  87.2747   0.4985  41.2494 138.4043 335.0962  33.1211   8.60 2453157.50000   63.6449 detached_
  75.3818   0.5406  18.3055 186.0570  23.5989 342.4817   5.92 2453157.50000   42.2105 detached_
  69.8925   0.4574  29.5928 297.9369 111.1965 218.8342   8.23 2453157.50000   98.3873 detached_
 121.4016   0.6177  16.3463 101.6710 201.4516 175.6938   8.35 2453157.50000  196.3138 detached_
  66.4940   0.4551  54.4445 212.7939 199.3235 180.1234   6.77 2453157.50000   96.7542 detached_
 147.6159   0.7420   5.7879 213.7435 128.5097 213.6991   8.52 2453157.50000  250.8612 detached_
  70.2344   0.3503  25.6630  85.9426 101.2948 305.8175   7.98 2453157.50000   63.2132 detached_
  79.8107   0.5382  13.9036 198.8285  71.3501 241.7625   7.90 2453157.50000  112.0394 detached_
  68.3910   0.4551  17.9128 256.0242  12.7682 262.7596   7.36 2453157.50000   83.8838 detached_
  84.2024   0.5779  19.2302 163.4680 128.0608  33.6160   8.24 2453157.50000   62.2323 detached_
  69.6829   0.4540  34.2052 109.4017 121.9236 172.0523   8.49 2453157.50000  101.1727 detached_
  77.5795   0.5398   8.7627 165.8409  24.2614 121.5037   7.98 2453157.50000  110.1110 detached_
  96.7465   0.5045  14.0904 272.2789  31.5842  90.2335   8.16 2453157.50000  118.2798 detached_
  58.6266   0.3050  32.1260  43.7851 276.7801 247.9233   8.38 2453157.50000   69.1819 detached_
 123.0470   0.7022  49.3492 168.0830 272.3640  74.7971   7.72 2453157.50000  155.5292 detached_
  50.9519   0.2856   6.7679 172.2487 138.8515 335.7054   8.03 2453157.50000   38.7847 detached_
 137.3032   0.7290  38.1803 217.0066 339.3023 328.8973   6.96 2453157.50000  103.8350 detached_
  55.8227   0.3035  54.4479 134.2172  42.6884  90.0770   7.70 2453157.50000   60.6988 detached_
  58.1603   0.3942  27.1293 145.0289 152.4706  54.8744   8.52 2453157.50000   52.9524 detached_
 130.4895   0.6810  20.8551 354.8010 150.2451 254.1900   7.68 2453157.50000  192.1276 detached_
  78.9681   0.5270  25.2612 265.8745  95.4387  20.3156   7.46 2453157.50000   46.8731 detached_
  77.8938   0.4926  21.6297   7.3324   7.2679 357.0843   8.02 2453157.50000   39.7192 detached_
  52.1696   0.2640  11.4191 108.2949 246.8314 302.3313   7.67 2453157.50000   47.9271 detached_
  70.1873   0.4467  32.4428  94.4898  89.9471 259.3407   8.12 2453157.50000   86.9405 detached_
 142.9887   0.7278   3.8360 176.0904 159.9819 282.7509   8.23 2453157.50000  187.0191 detached_
 148.5297   0.6785  13.2898 310.1693  36.2159  20.7068   8.56 2453157.50000   84.9145 detached_
  49.5395   0.0278   6.1314  44.8931 118.5943 121.0436   8.11 2453157.50000   50.2768 detached_
  97.6375   0.6246  22.9287  32.4002 242.9244 356.2500   8.32 2453157.50000   37.5600 detached_
  51.2910   0.2815  17.5853 212.3656 279.4523 262.0683   8.06 2453157.50000   56.8861 detached_
  51.0871   0.2638  20.1816 127.6942 341.3006 216.9258   8.21 2453157.50000   62.8178 detached_
  95.2464   0.5557  40.2592 255.9527 103.2025 287.1515   7.53 2453157.50000  107.8460 detached_
 113.0981   0.6852  24.5636  89.8859 112.1008 146.9610   8.44 2453157.50000  186.0323 detached_
  58.6776   0.3767  43.0935  88.9944 128.0267 101.7691   7.27 2453157.50000   69.8598 detached_
 130.1847   0.7148  14.6111 222.7386  48.7049 305.5172   8.37 2453157.50000  138.7205 detached_
  70.4908   0.4028  29.6591 203.3998 278.3074 343.5852   8.58 2453157.50000   45.1558 detached_
  57.8310   0.3693  14.9226 259.1738  21.5771 357.3789   7.96 2453157.50000   36.5325 detached_
  59.2756   0.4113  11.4882 251.7807 153.4131 122.4163   7.91 2453157.50000   77.4328 detached_
  50.3706   0.2680  32.3939 169.4139 306.3080 302.5954   8.05 2453157.50000   46.2011 detached_
  66.6093   0.4586  15.2891 121.0100 163.8483 149.0069   7.06 2453157.50000   95.0502 detached_
  80.3981   0.5255  33.7477 201.3654  66.8742 337.1446   8.15 2453157.50000   49.8192 detached_
 111.4919   0.6576  33.0717 124.9431 175.2164 141.7420   8.47 2453157.50000  178.8162 detached_
  52.5696   0.2799  43.5824  89.1258 210.9982 167.4536   8.45 2453157.50000   67.0703 detached_
  87.2438   0.5773  21.5557 191.7024  45.4281 263.8095   8.17 2453157.50000  115.1943 detached_
 194.1431   0.8144  19.3070 299.1974  69.8518 182.2105   8.14 2453157.50000  352.2137 detached_
 242.3664   0.8286   4.4145  94.6731 136.5536  93.6510   7.59 2453157.50000  371.4951 detached_
  59.4026   0.3891   3.4114 306.1103 109.4924 321.6799   7.98 2453157.50000   46.8210 detached_
 147.4865   0.7566  16.4454 203.8169 334.2080  30.8926   6.89 2453157.50000  113.2949 detached_
 221.7890   0.8246   6.0093 256.7494 338.6935 218.3826   7.66 2453157.50000  392.2358 detached_
  72.1028   0.4811  23.4831 202.6021 131.9127 258.7278   8.25 2453157.50000   91.5494 detached_
 152.0824   0.7451  40.6790 266.0443  39.1203 236.6667   6.24 2453157.50000  246.8442 detached_
  48.6219   0.2045  19.8779 276.1789 234.4101 253.9312   7.63 2453157.50000   53.0652 detached_
  89.1412   0.5681  48.6727  36.6785 327.3806 110.7452   8.60 2453157.50000  124.3898 detached_
  65.0099   0.4003  21.7933  31.6930 110.4166 122.9467   5.86 2453157.50000   84.4175 detached_
  94.1470   0.5008  31.2494   6.9586 131.5946 242.3455   8.05 2453157.50000  128.7196 detached_
  81.2371   0.5018  16.0020 223.6367  44.5720  13.6522   8.10 2453157.50000   44.7461 detached_
 111.0909   0.6756  45.0316 201.6083  33.2275 204.6604   8.61 2453157.50000  183.6598 detached_
  75.5359   0.5146  14.9925 257.3288 334.8039 153.3838   8.05 2453157.50000  112.5752 detached_
 135.1669   0.7156  15.0704 246.6350 110.3387 173.4187   8.34 2453157.50000  231.6726 detached_
  55.8574   0.3288  10.8142 279.2369 268.7542 279.9937   8.19 2453157.50000   58.6147 detached_
  57.3947   0.2028  16.4513 342.9963 340.9469 348.0237   7.43 2453157.50000   46.1503 detached_
  54.5474   0.2918  23.4822  21.4444 354.5279   0.8178   8.50 2453157.50000   38.6315 detached_
  69.0048   0.4488   5.7029  98.2553 160.5841  17.9074   7.97 2453157.50000   42.5284 detached_
  54.4182   0.2880  30.5294 184.2998 238.7647 239.1074   6.36 2453157.50000   65.1012 detached_
  68.3912   0.5021  53.6559 283.0920 354.7283 269.3170   6.50 2453157.50000   83.6846 detached_
  68.0866   0.4545  19.5512 257.3397 145.8804 167.5974   8.52 2453157.50000   98.6858 detached_
  74.2000   0.3834  27.4386 354.6232 254.2274  89.3325   7.38 2453157.50000   83.9176 detached_
  53.0820   0.2764  45.1040  15.9282 280.3728 101.1195   8.60 2453157.50000   59.3795 detached_
  61.3143   0.3897  17.6125 329.1114 163.5955 124.8127   7.20 2453157.50000   79.4441 detached_
  52.6909   0.3143  19.3175 143.0302 105.8937 133.2911   7.31 2453157.50000   66.0713 detached_
 105.1338   0.6490  12.8947  73.5815  27.2206  99.9465   8.36 2453157.50000  147.9717 detached_
 121.6854   0.6017  29.1264 197.0713  86.7939 146.4656   8.42 2453157.50000  189.9878 detached_
  61.0251   0.3738  27.4131  38.6584 120.1100 135.1907   7.75 2453157.50000   80.1349 detached_
  54.9602   0.3390  22.7342 136.8646 100.0143 298.4149   8.16 2453157.50000   51.9673 detached_
 238.3557   0.8372  36.8744  13.5649 179.3924 133.5084   8.40 2453157.50000  418.1701 detached_
  57.1588   0.2818  22.2380 195.8079 218.8957  32.7247   7.81 2453157.50000   45.5588 detached_
  73.7045   0.5176  29.3093 193.3904 301.8138 207.6236   7.84 2453157.50000  109.9213 detached_
  50.4344   0.2897  14.6658 349.3382 168.3640   7.2171   7.16 2453157.50000   36.0508 detached_
