# File: ModelUsed.dat
# Creation time: 2026-03-06T10:56:42.866  +0100
#
# Plutino population model.
# Version OSSOS 1.0, 2026-03-04
#
# Seed:  123476996
#
# Epoch: 2456505.50000
#
# Colors for hot:   0.60  0.00 -0.50 -1.00  1.50  1.20  0.80 -0.10 -0.50  0.00
#
# p1deg:         2.000
# p2deg:         7.500
# ew:            0.060
# ecent:         0.190
# libampmin:    10.000
# libampc:      50.000
# libampmax:   120.000
# libamptail:  160.000
# libamplow:     0.140
# libampmid:     0.760
# capomfrac:     0.480
#
# Hot H-dist. parameter:           12.00  1.00  0.40  8.66
# hmin:          6.000
#
# lightcurve initial phase:  0.000
# lightcurve period [day]:  0.600
# lightcurve amplitude:  0.000
#
#   a        e        i      Omega    omega      M        H       epoch        dist    comment 
  39.4824   0.2976  22.2020 112.8521 113.0410 102.9556   6.64 2456505.50000   44.9999 03:02_188
  39.5197   0.2502  21.2340  43.0644 130.9134 352.7597   8.45 2456505.50000   29.7706 03:02_114
  39.6128   0.1548  32.1207 164.5334 306.7307 184.3714   8.59 2456505.50000   45.7306 03:02_202
  39.6009   0.2272  12.3980 237.1874 350.6028 319.4065   7.56 2456505.50000   33.8980 03:02_120
  39.3293   0.1873  13.5391 315.8009 326.2768 277.5480   7.35 2456505.50000   39.7363 03:02_104
  39.3453   0.1045  33.3536  93.2813  65.4471  50.8136   8.02 2456505.50000   37.0314 03:02_257
  39.5500   0.2157  26.9058 249.9251 193.8617 300.8046   7.92 2456505.50000   36.7545 03:02_136
  39.3654   0.1543  17.1835 112.9155 230.4507 241.2807   6.03 2456505.50000   42.9263 03:02_118
  39.2584   0.2046   4.9730 226.5474 187.4996 233.4361   8.27 2456505.50000   44.9241 03:02_235
  39.4459   0.1624   6.8277  57.5808  83.2599  34.9010   8.07 2456505.50000   34.6128 03:02_173
  39.2793   0.2253  17.9579 314.9859  51.2086 262.2753   8.28 2456505.50000   42.2875 03:02_226
  39.4805   0.1520  31.3075 120.3396 162.2626  81.7768   7.79 2456505.50000   39.5316 03:02_238
  39.4417   0.2275  14.1422  81.9356  91.1106 257.4684   8.36 2456505.50000   43.1482 03:02_186
  39.2784   0.1445  11.4025  88.1267 298.5101   3.1104   7.73 2456505.50000   33.6139 03:02_210
  39.4264   0.1391  24.0816 160.5265 225.2050 209.7952   8.55 2456505.50000   44.3431 03:02_107
  39.3930   0.2634  20.2325  86.1444 119.5165 250.0000   8.32 2456505.50000   44.9986 03:02_229
  39.3354   0.1855  26.1898 113.0542   6.6085 278.1093   8.35 2456505.50000   39.6546 03:02_141
  39.6006   0.2163   5.6791 129.5834 183.2985 195.9447   7.64 2456505.50000   47.9414 03:02_280
  39.3115   0.1892  16.5789  30.1622 271.8188 155.5522   8.18 2456505.50000   46.2717 03:02_138
  39.3948   0.3288   9.9800 116.2840 116.8349   4.3290   6.96 2456505.50000   26.5242 03:02_266
  39.3619   0.1263  42.1727  92.9720 286.7699  15.6301   7.59 2456505.50000   34.6298 03:02_234
  39.4475   0.2656   9.3002 218.3878 171.9194 354.9077   7.93 2456505.50000   29.0454 03:02_192
  39.4138   0.1914   4.8244  14.7454 101.6024 310.6197   7.98 2456505.50000   35.5016 03:02_231
  39.4168   0.1768   5.8088 109.6076  50.4604  28.4029   8.38 2456505.50000   33.6447 03:02_192
  39.5204   0.0405  21.2218  54.8452 355.6260 136.2640   8.55 2456505.50000   40.7080 03:02_297
  39.4521   0.2420   8.0892  18.7436 261.5341  69.9403   7.96 2456505.50000   38.4080 03:02_197
  39.3529   0.1483  12.6628 167.0652 191.9107  23.3337   7.91 2456505.50000   34.1618 03:02_215
  39.5656   0.1941  26.7872 139.8209  55.5162  13.8938   7.91 2456505.50000   32.2299 03:02_219
  39.2615   0.2425  14.9759  30.3672 278.2188 288.5152   7.88 2456505.50000   38.4866 03:02_190
  39.2912   0.0771  12.4140  22.7890 205.1472 330.5836   7.21 2456505.50000   36.7156 03:02_155
  39.5500   0.2897   7.1526  17.4422 278.5535  65.4626   8.26 2456505.50000   37.9347 03:02_215
  39.5050   0.2653  12.7691 142.7952 105.3401 177.3693   7.84 2456505.50000   49.9805 03:02__95
  39.3951   0.2455   9.1313 121.9567 282.9594 343.3439   8.41 2456505.50000   30.4223 03:02_187
  39.4497   0.1042   6.0540  36.9100 214.6281 292.4003   6.52 2456505.50000   38.2694 03:02__87
  39.4575   0.1486  21.3862  20.0413 359.1586 209.7274   7.99 2456505.50000   44.7286 03:02__95
  39.2576   0.2720  16.4896 319.2599  62.0186  16.5493   8.57 2456505.50000   29.3949 03:02_239
  39.4185   0.2335  22.9151 138.8007  48.9442 120.2530   8.41 2456505.50000   45.3892 03:02_163
  39.4873   0.2224   4.8192  13.4651 126.6527 134.6086   7.96 2456505.50000   46.4429 03:02_111
  39.4295   0.1499   5.8323  83.1921 224.6841 322.8812   8.20 2456505.50000   35.1042 03:02_291
  39.3001   0.2477  26.1292 119.0379 311.3470  71.9707   7.07 2456505.50000   38.6428 03:02_144
  39.3676   0.1814   8.8444  13.5236 157.9109 158.5398   8.66 2456505.50000   46.1492 03:02_246
  39.5428   0.2826   5.9152  28.6332  22.3087 112.5846   7.66 2456505.50000   46.0691 03:02_227
  39.5469   0.2283   2.8254  28.9621  74.6896 204.8635   8.56 2456505.50000   48.0121 03:02_249
  39.4407   0.2265  10.4809 337.5884  86.1829 321.4785   7.97 2456505.50000   33.4860 03:02_159
  39.2912   0.1121  37.1451  42.3989 318.5704  89.7163   8.20 2456505.50000   39.7595 03:02__59
  39.4219   0.2940  24.4165 296.1788 156.2098 345.3257   8.55 2456505.50000   28.5743 03:02_287
  39.4514   0.2336   2.9953  26.9716 240.2551  62.8667   7.99 2456505.50000   37.1977 03:02_150
  39.4097   0.1017  21.5069 357.8736 200.0700  78.4097   8.09 2456505.50000   39.0052 03:02__58
  39.2892   0.2533   4.8525  31.0638 226.2170  96.4829   8.61 2456505.50000   42.7121 03:02_231
  39.5638   0.2320   6.8969  15.7421 334.9245 144.1553   8.29 2456505.50000   47.5663 03:02_201
  39.4465   0.3511   6.3778 351.0126 207.7009 233.3154   7.55 2456505.50000   50.0091 03:02_164
  39.4284   0.1730   4.2062 102.8935  82.1512 254.6835   8.50 2456505.50000   42.2396 03:02_201
  39.5988   0.2269  10.7581 238.5218 165.0375   3.2852   8.26 2456505.50000   30.6381 03:02_243
  39.4828   0.2382  20.9723  77.1968  37.4326  47.5019   7.43 2456505.50000   34.6715 03:02_159
  39.3159   0.2551   3.7776  96.9434 188.3421  65.5434   8.44 2456505.50000   37.5632 03:02_194
  39.2937   0.2945   1.8175 214.2645 116.2463 270.4006   8.38 2456505.50000   42.4516 03:02_179
  39.3080   0.1367  14.9638   9.4408 106.0319 323.2918   7.64 2456505.50000   35.3104 03:02_268
  39.4250   0.0543  39.1756 206.4944  26.2091 216.3032   7.66 2456505.50000   41.1891 03:02_180
  39.2290   0.2209   1.5189  55.9802 130.5246 226.6025   7.30 2456505.50000   45.9917 03:02_120
  39.2600   0.2444  17.6418 142.8750  84.6142  62.6680   7.83 2456505.50000   36.9828 03:02__70
  39.3306   0.2002  37.4411 244.8194 177.7946  74.7038   6.78 2456505.50000   38.8019 03:02_135
  39.3804   0.2072   4.7945  60.1736 100.3465  37.6562   6.99 2456505.50000   33.7365 03:02_221
  39.4347   0.2951   5.5863 260.0440  31.9066 152.0545   8.23 2456505.50000   50.2469 03:02_107
  39.4976   0.1694   5.8126 115.1690 327.8261 166.8914   8.47 2456505.50000   46.0624 03:02__94
  39.5355   0.1292  18.8813 137.4979 339.2350 303.9787   7.10 2456505.50000   37.1841 03:02_212
  39.3565   0.1614   6.1499 171.2422  16.9147 359.1594   8.23 2456505.50000   33.0057 03:02_160
  39.2963   0.2024  12.7255 210.0155  13.1241 341.8122   8.46 2456505.50000   31.9579 03:02_178
  39.3797   0.2533  16.1200 321.8173 275.0506  54.0818   8.02 2456505.50000   35.5609 03:02__63
  39.3039   0.2356  28.4271 305.6721 332.5419 209.2730   8.53 2456505.50000   47.7768 03:02_251
  39.4865   0.2374   4.3650 100.9660  40.7220 190.4922   8.19 2456505.50000   48.7589 03:02_282
  39.4499   0.1812  25.2363  49.1591 258.6634 285.1920   8.64 2456505.50000   38.8460 03:02_179
  39.5997   0.2159  35.3173   0.1117 221.8779 176.1044   6.74 2456505.50000   48.1378 03:02__40
  39.5154   0.2850  11.9128  59.0189   9.4547 353.8589   7.74 2456505.50000   28.3798 03:02_266
  39.4565   0.2517  10.7936 228.1539 182.7366 358.2109   7.73 2456505.50000   29.5334 03:02_243
  39.3072   0.1984  18.8761  90.1641   1.5979 208.1155   7.56 2456505.50000   46.4544 03:02_235
  39.2626   0.1759   5.1151 304.4714 330.2405  64.6163   8.05 2456505.50000   37.3960 03:02_170
  39.5001   0.0918  28.6859  39.6242 302.1449   9.1297   8.29 2456505.50000   35.9287 03:02_139
  39.4839   0.1587  30.3109 103.4519 204.7419 282.6994   8.52 2456505.50000   39.0876 03:02_172
  39.4632   0.1050  12.6108  67.5068 273.1923 311.9279   8.32 2456505.50000   36.9626 03:02_324
  39.4471   0.2773  11.7626  33.0590 329.2328 281.2644   7.35 2456505.50000   40.3194 03:02_276
  39.2824   0.1527  18.7296 127.8467 192.5460 259.2032   8.37 2456505.50000   41.2421 03:02_125
  39.2567   0.1522  18.2765 221.0902 243.3616 335.4314   7.47 2456505.50000   34.0177 03:02_281
  39.5371   0.2057   5.5402 344.5592  87.5609 356.4486   7.23 2456505.50000   31.4308 03:02_280
  39.2799   0.2149   4.6677  56.0256  21.9478 244.1178   8.43 2456505.50000   44.2249 03:02_315
  39.2390   0.1241   4.3625 294.2804 293.9724  53.8005   7.42 2456505.50000   36.8012 03:02__45
  39.2750   0.1365  13.1551 185.1562 195.0476 126.2615   8.13 2456505.50000   42.8680 03:02_206
  39.3055   0.1780  27.9465  46.2439 114.2109 256.5177   8.28 2456505.50000   42.0259 03:02_158
  39.1939   0.1599   6.7731 258.2962   0.2966 298.8096   8.01 2456505.50000   37.0285 03:02_120
  39.4971   0.0449  20.7355  34.6614 331.1023   2.0697   8.56 2456505.50000   37.7262 03:02_165
  39.2071   0.2248  24.9438  81.1493  14.9533  59.8845   8.13 2456505.50000   36.5046 03:02_159
  39.2301   0.2575   7.8512  23.2919 215.5632 327.6391   7.79 2456505.50000   31.7565 03:02_168
  39.6026   0.1690  17.3215 203.8750 286.4763 185.7651   8.39 2456505.50000   46.2694 03:02_244
  39.5826   0.1422  37.9532  97.3421  59.3303  38.9671   8.38 2456505.50000   35.5817 03:02_218
  39.2629   0.1857  18.0040 223.0519   7.8744  10.4711   8.09 2456505.50000   32.1525 03:02_279
  39.3407   0.2504  12.6377 164.1881 322.4690  73.6355   8.52 2456505.50000   38.9920 03:02_261
  39.3112   0.1688  10.9295  43.4277 229.0860 228.9958   8.47 2456505.50000   44.2057 03:02_299
  39.2071   0.1466   8.4377 101.0071 135.7817 139.9211   6.64 2456505.50000   43.9030 03:02_320
  39.5453   0.1655  23.8521  79.1910  74.5007 269.7594   8.45 2456505.50000   40.6355 03:02_184
  39.2929   0.1158  12.2054 117.1581 137.7000 350.2749   8.19 2456505.50000   34.8276 03:02_267
  39.6035   0.1373   4.9445  19.9581 102.0055 304.2202   7.29 2456505.50000   37.1154 03:02_224
  39.3781   0.1498  21.6760 137.0391  81.5088 227.3352   8.45 2456505.50000   43.7864 03:02_186
  39.4705   0.1935   5.8500 101.7832 233.4441 222.5697   7.93 2456505.50000   45.6454 03:02__45
  39.4451   0.0233  26.3386  63.0573 155.1247 112.8501   8.50 2456505.50000   39.8201 03:02_202
  39.3433   0.1442  10.6074 173.1834 244.4068 341.9842   8.01 2456505.50000   34.0458 03:02_208
  39.4066   0.2247  12.1147 326.0721  34.4703  10.2108   8.46 2456505.50000   30.7850 03:02_179
  39.2540   0.2445   9.4364 159.0866 269.7755 249.9342   8.56 2456505.50000   44.3336 03:02_314
  39.1905   0.2036  13.0397  44.2908  84.7903 178.1990   7.84 2456505.50000   47.1655 03:02_220
  39.3588   0.1096   4.3863 309.0144 183.7270 138.2669   8.27 2456505.50000   42.7625 03:02_107
  39.5609   0.2068  11.6958 322.1036 331.2673  54.0818   7.66 2456505.50000   36.0779 03:02_176
  39.4815   0.1533  19.6939  65.7188 213.4392 295.9433   8.18 2456505.50000   37.6546 03:02_153
  39.3938   0.0849   9.3982 323.1065 341.2164 133.7623   8.32 2456505.50000   41.8441 03:02__77
  39.5326   0.1685   5.8245 246.5057  30.9540  34.5048   7.73 2456505.50000   34.4913 03:02__85
  39.5433   0.1746   4.9596  87.7328  33.5503 155.8889   8.24 2456505.50000   46.0053 03:02_137
  39.6164   0.1508  17.6985  77.9897  56.2932 174.6888   8.32 2456505.50000   45.5696 03:02_220
  39.4530   0.0986  13.5495 204.4221 313.9275  51.8415   7.90 2456505.50000   37.3097 03:02_259
  39.3596   0.2484   5.0559 293.9253 200.9018 171.4929   6.77 2456505.50000   49.0673 03:02_211
  39.2454   0.2161  15.7651 194.7287   9.4710 112.3331   8.08 2456505.50000   43.8340 03:02_172
  39.1943   0.1932  13.3163 107.5933 233.5017 137.5608   8.45 2456505.50000   45.3258 03:02_162
  39.5550   0.2950  13.3344  14.7798 320.6934 254.9239   7.62 2456505.50000   45.3443 03:02_143
  39.2366   0.1778   8.6655 293.4059  64.1783  34.7507   7.36 2456505.50000   34.0114 03:02_246
  39.4251   0.2616   6.9476 284.1405  21.9710 172.5026   7.60 2456505.50000   49.6845 03:02_196
  39.3352   0.2003   8.9833 177.5377 217.8069 194.8591   7.73 2456505.50000   47.0289 03:02__82
  39.2154   0.1556  11.3053  63.5092 187.8694  67.9587   8.58 2456505.50000   37.8045 03:02_134
  39.4038   0.1127  15.7276  86.7445  53.2305 181.2736   8.00 2456505.50000   43.8427 03:02_251
  39.2912   0.2621   7.0846  16.5383 121.0741  62.1962   8.50 2456505.50000   36.9427 03:02_249
  39.4494   0.2957  21.9092  22.7062  77.9663 192.9407   7.86 2456505.50000   50.9372 03:02_208
  39.5364   0.2570  22.0741 122.2739  27.1611 186.0210   7.98 2456505.50000   49.6607 03:02_284
  39.3164   0.1388   5.8859  23.2097 283.8942  23.2725   7.16 2456505.50000   34.4484 03:02_111
  39.5256   0.1804  30.7156 315.6468  53.3723 147.5968   8.52 2456505.50000   45.8425 03:02_248
  39.5446   0.1655  19.0345 119.8801 304.7478  79.6036   8.25 2456505.50000   39.4399 03:02_155
  39.5183   0.2705   7.5179  52.7581  85.0110  65.4179   7.50 2456505.50000   37.7931 03:02_259
  39.2601   0.2591  15.8512 169.1676   6.8272 147.7188   8.58 2456505.50000   48.4157 03:02_222
  39.5405   0.1587   5.9365   2.8961 143.6062 173.6555   8.31 2456505.50000   45.7881 03:02_241
  39.2998   0.1956   6.5923 192.5891 307.4059 270.2018   7.26 2456505.50000   40.7415 03:02_157
  39.4544   0.2637  28.9686 269.6771 323.0700  78.9034   8.48 2456505.50000   40.1754 03:02_128
  39.3258   0.1924  34.9330  42.4993 157.9426   2.0465   7.93 2456505.50000   31.7665 03:02_195
  39.2141   0.1856  12.6470 266.7912 350.2540 323.8364   7.66 2456505.50000   33.9321 03:02_192
  39.4682   0.1882  31.2980 108.8005 172.2407  72.7895   8.58 2456505.50000   38.6278 03:02_208
  39.2991   0.2421   8.4148 134.0332 258.0719 244.0097   8.33 2456505.50000   45.0340 03:02_223
  39.5388   0.1843   8.2386  92.4917 334.6026 116.6041   8.10 2456505.50000   43.7414 03:02_271
  39.3295   0.1999  15.0782  43.8642  40.4531 206.9439   8.62 2456505.50000   46.5911 03:02_217
  39.4466   0.3294   8.5272 118.5875  31.1904 355.5403   7.08 2456505.50000   26.5414 03:02__73
  39.6124   0.1442   9.1518  36.3946 131.0278 145.3334   7.22 2456505.50000   44.5353 03:02_198
  39.4741   0.1682  10.3072 168.6616 326.3235 268.2989   7.98 2456505.50000   40.7584 03:02_141
  39.3439   0.1646   3.7557 305.4944  41.5160 231.9356   8.16 2456505.50000   43.9045 03:02__97
  39.3602   0.1327   6.9247 209.8093 140.1899 161.9649   8.46 2456505.50000   44.3838 03:02_252
  39.2001   0.2019  18.6978 112.5426 112.8884 301.5437   8.34 2456505.50000   36.3992 03:02__62
  39.4338   0.1730  16.0395 198.8541  74.1614  94.4136   8.55 2456505.50000   41.0871 03:02_256
  39.3999   0.1162  12.5811 337.8234 102.0939 207.0513   7.79 2456505.50000   43.5734 03:02_208
  39.2340   0.1560  22.3814 300.0376 251.0493 144.4380   8.51 2456505.50000   44.4825 03:02_242
  39.3143   0.1722  20.2834 120.5882 359.1151 290.6333   7.76 2456505.50000   38.0288 03:02_178
  39.3901   0.2012  26.2541 105.6302 118.4034 109.1548   7.03 2456505.50000   43.2573 03:02_203
  39.4926   0.2568   6.1996 131.6825  98.1947 102.1396   8.56 2456505.50000   43.8461 03:02_193
  39.3851   0.1770  37.0568 218.9107 245.7185  83.4517   8.35 2456505.50000   39.8199 03:02_245
  39.2269   0.1990   3.3707 201.6608  18.6187 326.1759   6.21 2456505.50000   33.3686 03:02_126
  39.3067   0.2709  12.1589 229.9391 250.0094  47.6541   7.87 2456505.50000   34.1875 03:02_169
  39.4120   0.0923  27.9584  16.8046 142.2540  12.0177   8.62 2456505.50000   35.8725 03:02_142
  39.4838   0.2238  25.0277   4.0438 235.8268  93.4611   8.14 2456505.50000   41.8895 03:02_188
  39.3873   0.1068  20.6520 163.2505 280.6662 193.2018   8.36 2456505.50000   43.5040 03:02_174
  39.6115   0.1745  12.2816 118.2360 309.6056 327.9386   8.17 2456505.50000   34.1829 03:02_186
  39.3613   0.1889  13.7316 112.0927 221.2789 254.1266   7.37 2456505.50000   42.5782 03:02_136
  39.4129   0.2095  17.8278 181.2824 192.0713 125.7826   7.69 2456505.50000   45.1851 03:02_190
  39.4854   0.1448  35.5921  38.8414 181.0836 339.2025   8.34 2456505.50000   34.2706 03:02_165
  39.4072   0.1974  22.6543 284.1618  26.0060  16.6960   7.92 2456505.50000   32.1304 03:02__97
  39.4147   0.1345  21.9457 169.4535 279.2149  43.5299   8.42 2456505.50000   35.9624 03:02__94
  39.4599   0.2073   9.8565 259.9683 246.0137 117.8044   8.48 2456505.50000   44.4117 03:02__72
  39.2357   0.2097  13.4427  50.2098  66.1484  40.5729   8.22 2456505.50000   33.9191 03:02_142
  39.4929   0.2687  15.9492  64.0508 260.0972 296.4647   7.33 2456505.50000   37.4006 03:02_245
  39.5123   0.1943  14.0122  83.7802  12.4372  79.3728   8.16 2456505.50000   39.5802 03:02_218
  39.5949   0.1619  20.1114  96.8406   3.1000 301.5329   8.40 2456505.50000   37.0907 03:02_172
  39.3153   0.1338  20.3337 237.4621 105.3230 284.9649   8.15 2456505.50000   38.6412 03:02_247
  39.4124   0.2730  24.5658 145.0477  44.9323 291.8172   7.77 2456505.50000   38.2373 03:02_322
  39.4966   0.1691   9.6354   2.2033 121.2726 164.4346   8.05 2456505.50000   45.9947 03:02_167
  39.4128   0.0687   7.5252 304.3379 270.9294  88.7728   8.02 2456505.50000   39.5407 03:02_124
  39.6023   0.1605  15.8557 105.9043 320.2988 325.3558   8.63 2456505.50000   34.7794 03:02_175
  39.3414   0.3095  51.2517 245.5443 111.4864 253.6878   8.10 2456505.50000   45.6941 03:02_180
  39.5414   0.1105  23.1171  82.5273 156.3041 334.2984   7.33 2456505.50000   35.7121 03:02_188
  39.2929   0.1986   2.3861 132.1283 220.8428 110.5177   7.73 2456505.50000   43.2349 03:02_104
  39.3300   0.1309  16.0841  39.8423 346.8481   4.7143   8.17 2456505.50000   34.2034 03:02_215
  39.4890   0.2654  33.8105  87.9056 216.9467  21.3805   8.60 2456505.50000   30.2951 03:02_101
  39.2429   0.1885  31.4015  95.7769 142.6192 326.8495   8.40 2456505.50000   33.5864 03:02_165
  39.2592   0.1010  10.0421 214.6741 326.2774 215.3439   8.57 2456505.50000   42.6127 03:02__74
  39.4234   0.2672  11.7389  41.0924 257.7438 134.4692   8.55 2456505.50000   47.8965 03:02__68
  39.5020   0.2516  15.9112 235.9822 233.2450 202.5590   8.54 2456505.50000   48.9493 03:02_252
  39.6135   0.1489  15.0204 146.4057 195.1746  47.1079   7.78 2456505.50000   36.1475 03:02_251
  39.4485   0.2080   8.8063 150.2235 139.2637  91.4532   8.05 2456505.50000   41.3032 03:02_280
  39.4758   0.1962  25.0568 213.2509  59.0167 180.9906   7.67 2456505.50000   47.2220 03:02_154
  39.4479   0.2715   8.0470  68.7594 178.1921 219.5848   7.73 2456505.50000   48.5834 03:02_220
  39.3338   0.0920  11.4497 324.7565 349.8367 266.7457   8.36 2456505.50000   39.8668 03:02_136
  39.4976   0.2350  18.9401  57.5064 204.1847  95.7429   7.97 2456505.50000   42.4447 03:02_238
  39.4533   0.3159   6.3156 248.1458 142.2199 327.6256   8.20 2456505.50000   30.6752 03:02_110
  39.3342   0.2111  13.4398  45.2812 101.4531 255.0546   7.91 2456505.50000   42.9516 03:02_126
  39.2806   0.2160  32.0828  30.1914 193.1120 326.2072   8.47 2456505.50000   32.9853 03:02_133
  39.5618   0.2167  23.0437  82.6675 274.8899  28.1206   8.51 2456505.50000   32.5632 03:02_227
  39.5305   0.2085  56.8866 110.7112 240.5790   3.5993   8.52 2456505.50000   31.3128 03:02_141
  39.3497   0.0084  14.6206 312.2969  99.9457 212.2343   6.90 2456505.50000   39.6313 03:02_168
  39.5248   0.2159   8.7461 185.5358 132.9708 154.6125   6.23 2456505.50000   47.4920 03:02_167
  39.3755   0.1308  25.5386  80.7706  44.5712 151.9138   8.62 2456505.50000   44.0456 03:02_134
  39.4719   0.1782   7.0891 267.7320  90.3628  18.0307   8.56 2456505.50000   32.9439 03:02_197
  39.5679   0.1282  14.0450  43.7011  14.8433  92.4425   8.35 2456505.50000   40.4210 03:02_182
  39.1865   0.2094  18.7160 106.9697  70.5046 175.4579   8.63 2456505.50000   47.3748 03:02_308
  39.5319   0.2060   9.5654 216.9685 212.2913 239.5769   8.49 2456505.50000   44.7158 03:02_284
  39.4224   0.1731  18.1244 187.6632 122.2168  48.4810   8.60 2456505.50000   35.6833 03:02_192
  39.4576   0.2994  12.1698 222.6298 164.7402 117.6359   8.50 2456505.50000   47.1541 03:02_194
  39.2696   0.1742  13.3025 103.2027 169.6213  94.2892   7.83 2456505.50000   40.9218 03:02_256
  39.3396   0.2331   5.0085  48.2303 319.0402 248.8588   8.08 2456505.50000   44.2565 03:02_188
  39.3424   0.2832   9.6921 141.1576 239.4927 358.6021   7.62 2456505.50000   28.2072 03:02_184
  39.4845   0.1427  42.0176  23.9059 111.8103  33.6760   7.93 2456505.50000   35.0944 03:02_161
  39.4018   0.1326  13.4256 315.7869 119.6272 313.3828   7.01 2456505.50000   36.2325 03:02_158
  39.3855   0.1174  14.3376 264.8253 155.9839 342.3805   7.85 2456505.50000   35.0380 03:02_215
  39.4736   0.0816  31.8781  28.1534  85.8306  56.3812   8.23 2456505.50000   37.8847 03:02_185
  39.3737   0.0883  17.4292 321.9421 272.0561  86.9991   8.61 2456505.50000   39.4982 03:02_156
  39.2470   0.1899  11.6327  95.7708  64.3248 273.3015   7.88 2456505.50000   40.2176 03:02_207
  39.4176   0.2155  28.9158 185.0597  69.1799 187.1412   8.52 2456505.50000   47.8690 03:02_136
  39.5530   0.1295   6.4091 161.8502 277.7186 230.6407   8.53 2456505.50000   43.1523 03:02_278
  39.4502   0.1563   4.1866 350.8435 244.1873 231.8968   6.83 2456505.50000   43.7699 03:02_233
  39.2002   0.2110  23.8567 258.4697 172.4684 306.3259   7.18 2456505.50000   35.6516 03:02_127
  39.2641   0.1730  26.4213 157.7792 306.3665 207.8432   8.45 2456505.50000   45.4778 03:02_258
  39.2345   0.2349  34.4108 262.9476 293.8007 118.0267   8.30 2456505.50000   44.9773 03:02_174
  39.3789   0.3503   9.3491  34.7002 148.8719 259.0830   6.85 2456505.50000   45.9711 03:02_211
  39.5570   0.1397   7.5243 121.9228   1.8142  56.7064   8.60 2456505.50000   37.1256 03:02_204
  39.4440   0.1586  16.3476  37.4653 141.1190 110.9380   8.40 2456505.50000   42.4675 03:02_117
  39.6032   0.1669   5.6914 128.3991 260.6645 224.1192   8.41 2456505.50000   44.7977 03:02_157
  39.4080   0.1952  13.7262 142.6958 153.6708  82.2430   8.02 2456505.50000   39.8652 03:02_266
  39.5390   0.1789  13.1152 323.3203 240.7855 355.0969   8.56 2456505.50000   32.5037 03:02_180
  39.4507   0.1385  17.5598  33.5833 166.5368 251.4823   8.65 2456505.50000   41.8172 03:02_222
  39.4466   0.2267  33.3281 138.2296 113.1879 106.2523   8.48 2456505.50000   43.6096 03:02_248
  39.4484   0.1332  34.0512 114.0302   4.8163 297.9430   7.87 2456505.50000   37.5819 03:02_199
  39.4012   0.1440  30.1489 123.3903 237.2070 231.2340   7.73 2456505.50000   43.3869 03:02_122
  39.4225   0.2066  43.0327 312.2625 215.7376 283.2177   7.74 2456505.50000   39.2261 03:02_252
  39.5312   0.1775  31.1184  43.2472 164.2535   9.1815   7.41 2456505.50000   32.6482 03:02_230
  39.4414   0.0669   6.5494 226.4324 349.5275 338.1847   7.73 2456505.50000   37.0175 03:02_153
  39.3818   0.2571   5.2642 185.8022 122.5896  31.4720   8.53 2456505.50000   31.7605 03:02_138
  39.4457   0.2731   6.8564 119.0394  60.5571 108.5395   8.51 2456505.50000   45.1273 03:02_112
  39.4091   0.2867  17.8924 145.6758 261.3147 220.9038   7.96 2456505.50000   48.9738 03:02_183
  39.2818   0.1489   7.3439 241.2608 278.7933 254.0513   8.39 2456505.50000   41.6388 03:02_149
  39.5310   0.2200   5.7913  27.0344 212.3861 229.5443   7.83 2456505.50000   46.0725 03:02_234
  39.1929   0.1689   3.2536 126.3069 242.6435 236.6065   8.29 2456505.50000   43.5134 03:02_155
  39.3370   0.2125  16.4600  89.3040 181.6568 228.1867   7.96 2456505.50000   45.7103 03:02_294
  39.4648   0.2101  15.0410  61.4051 112.0156 104.7822   7.78 2456505.50000   43.0524 03:02__88
  39.5270   0.1377   1.3623  39.0675  12.6298 332.1182   8.23 2456505.50000   34.9136 03:02_167
  39.2661   0.1972   5.5656 339.5207  92.6938 154.7469   7.89 2456505.50000   46.4864 03:02__36
  39.4647   0.0644   1.3198 334.7957  21.8426  38.2485   8.38 2456505.50000   37.5379 03:02_255
  39.5050   0.2128   5.8645 288.1133  32.0658  51.6117   8.42 2456505.50000   35.6126 03:02_222
  39.2116   0.2192   5.8719 227.4521  44.0164 315.6335   8.24 2456505.50000   34.2327 03:02_196
  39.5780   0.1987   7.3532 257.9173 272.8824  16.8697   8.27 2456505.50000   32.2326 03:02_179
  39.5652   0.1414  10.0425 106.4572  15.1221  62.5665   8.10 2456505.50000   37.6692 03:02_218
  39.4433   0.1541  12.4327   7.4507 257.2823  90.3708   7.93 2456505.50000   40.4035 03:02_228
  39.4957   0.2127  11.1947 114.7313 339.7100 190.7255   8.23 2456505.50000   47.7952 03:02_188
  39.3921   0.1886   2.1218 349.7805 343.0092   0.5600   8.43 2456505.50000   31.9635 03:02__94
  39.3326   0.2805  22.1780  60.8646 108.3130 238.4772   8.26 2456505.50000   46.8899 03:02_121
  39.3556   0.2861  17.6912  91.5301 106.1290 109.4542   8.12 2456505.50000   45.5161 03:02_151
  39.4846   0.1484   8.8949 178.9341 158.8130 154.5579   8.59 2456505.50000   44.9084 03:02_206
  39.3752   0.2920   6.9512  52.1906 194.6863 301.1810   8.08 2456505.50000   36.3951 03:02_104
  39.2017   0.2236   4.9841 216.9497  51.3296 328.9566   8.61 2456505.50000   32.4026 03:02_230
  39.3214   0.2068  43.4768 130.1325 344.2338 139.1724   8.32 2456505.50000   46.0503 03:02__73
